119.885,1437
119.5329148311307,1441
119.18082966226139,1453
118.82874449339208,1471
118.47665932452277,1486
118.12457415565346,1496
117.77248898678414,1516
117.42040381791483,1526
117.06831864904552,1551
116.71623348017621,1566
116.3641483113069,1579
116.0120631424376,1588
115.65997797356829,1601
115.30789280469898,1646
114.95580763582967,1646
114.60372246696036,1666
114.25163729809105,1698
113.89955212922173,1711
113.54746696035242,1728
113.19538179148311,1753
112.8432966226138,1785
112.4912114537445,1797
112.13912628487519,1834
111.78704111600588,1846
111.43495594713657,1860
111.08287077826726,1898
110.73078560939794,1928
110.37870044052863,1951
110.02661527165932,1986
109.67453010279002,2025
109.3224449339207,2031
108.9703597650514,2065
108.61827459618209,2110
108.26618942731278,2136
107.91410425844347,2177
107.56201908957416,2208
107.20993392070486,2236
106.85784875183555,2281
106.50576358296624,2309
106.15367841409692,2336
105.80159324522761,2377
105.4495080763583,2431
105.09742290748899,2479
104.74533773861968,2500
104.39325256975037,2547
104.04116740088106,2602
103.68908223201176,2649
103.33699706314243,2693
102.98491189427313,2749
102.63282672540382,2792
102.28074155653451,2848
101.9286563876652,2848
101.57657121879589,2875
101.22448604992658,7
100.87240088105727,0
100.52031571218797,6
100.16823054331866,7
99.81614537444935,6
99.46406020558004,6
99.11197503671073,6
98.75988986784142,6
98.4078046989721,2690
98.05571953010279,2673
97.70363436123348,2673
97.35154919236417,2673
96.99946402349487,2680
96.64737885462556,2699
96.29529368575625,2699
95.94320851688693,2699
95.59112334801762,2631
95.23903817914831,2631
94.886953010279,2631
94.53486784140969,2640
94.18278267254038,2658
93.83069750367108,2663
93.47861233480177,2675
93.12652716593246,2687
92.77444199706315,2704
92.42235682819384,2719
92.07027165932453,2719
91.71818649045522,2719
91.36610132158592,2716
91.0140161527166,2705
90.66193098384728,2643
90.30984581497798,2611
89.95776064610867,2611
89.60567547723936,2611
89.25359030837005,2618
88.90150513950074,2670
88.54941997063143,2703
88.19733480176211,2706
87.8452496328928,2722
87.4931644640235,2725
87.14107929515419,2720
86.78899412628488,2720
86.43690895741557,2720
86.08482378854626,2690
85.73273861967695,2607
85.38065345080764,2590
85.02856828193833,2590
84.67648311306903,2590
84.32439794419972,2595
83.97231277533041,2620
83.6202276064611,2620
83.26814243759178,2622
82.91605726872247,2622
82.56397209985316,2622
82.21188693098385,2626
81.85980176211454,2644
81.50771659324523,0
81.15563142437591,0
80.8035462555066,0
80.4514610866373,0
80.09937591776799,2790
79.74729074889868,2790
79.39520558002937,2784
79.04312041116006,2783
78.69103524229075,2784
78.33895007342144,2786
77.98686490455214,2786
77.63477973568283,2793
77.28269456681352,0
76.93060939794421,6
76.5785242290749,6
76.22643906020559,6
75.87435389133628,7
75.52226872246696,6
75.17018355359765,6
74.81809838472834,6
74.46601321585904,6
74.11392804698973,6
73.7618428781204,6
73.4097577092511,0
73.05767254038179,0
72.70558737151248,0
72.35350220264317,6
72.00141703377386,6
71.64933186490455,6
71.29724669603524,6
70.94516152716594,6
70.59307635829663,2721
70.24099118942732,2721
69.88890602055801,2721
69.5368208516887,2739
69.1847356828194,2739
68.83265051395009,2743
68.48056534508078,2775
68.12848017621145,2761
67.77639500734215,2775
67.42430983847284,2818
67.07222466960353,2775
66.72013950073422,2761
66.36805433186491,2763
66.01596916299559,2763
65.66388399412628,2763
65.31179882525697,2879
