Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
667,4122018,307,-356,553,89460,160650,62860,-398,-329,541,-141,135,-376
668,4128198,307,-345,561,88900,161840,67620,-384,-334,541,-141,135,-376
669,4134378,320,-345,561,88900,161840,67620,-372,-335,556,-165,127,-381
670,4140558,322,-332,588,90720,159180,68600,-372,-335,556,-165,127,-381
671,4146738,322,-332,588,95480,153790,66430,-360,-318,596,-154,121,-393
672,4152918,308,-324,634,95480,153790,66430,-349,-299,649,-181,112,-403
673,4159098,286,-315,697,102620,147280,63210,-349,-299,649,-181,112,-403
674,4165278,286,-315,697,102620,147280,61530,-347,-315,717,-193,112,-402
675,4171458,300,-311,755,111790,142310,61530,-347,-315,717,-214,100,-412
676,4177638,309,-284,836,118650,141260,61810,-319,-327,812,-214,100,-412
677,4183818,309,-284,836,118650,141260,61810,-316,-338,887,-213,94,-415
678,4189998,319,-282,904,119700,142380,63490,-316,-338,887,-213,94,-415
679,4196178,332,-328,900,118230,145250,66360,-366,-351,891,-228,79,-411
680,4202357,332,-328,900,118230,145250,66360,-402,-308,884,-247,66,-415
681,4208538,291,-368,899,114520,147630,69160,-402,-308,884,-247,66,-415
682,4214718,291,-386,868,110110,145810,70490,-421,-254,852,-262,69,-408
683,4220897,248,-386,868,110110,145810,70490,-421,-254,852,-270,60,-426
684,4227077,193,-418,838,107660,140070,69790,-452,-193,805,-270,60,-426
685,4233257,193,-418,838,110390,132720,67200,-453,-149,784,-285,52,-429
686,4239437,148,-424,822,110390,132720,67200,-453,-149,784,-285,52,-429
687,4245617,120,-397,830,117740,126490,63140,-416,-119,798,-294,34,-433
688,4251797,120,-397,830,117740,126490,59220,-356,-123,855,-300,15,-433
689,4257977,106,-341,869,127190,124530,59220,-356,-123,855,-300,15,-433
690,4264157,133,-284,927,135730,128450,56350,-300,-152,917,-307,13,-432
691,4270337,133,-284,927,135730,128450,56350,-300,-152,917,-307,13,-432
692,4276517,159,-234,1000,143710,137900,53270,-241,-176,988,-327,-6,-436
693,4282697,172,-171,1059,151900,149590,48790,-183,-177,1042,-333,-9,-421
694,4288877,172,-171,1059,151900,149590,48790,-183,-177,1042,-333,-9,-421
695,4295057,158,-140,1078,159950,159320,42770,-167,-150,1044,-352,-27,-433
696,4301237,158,-140,1063,170310,164430,37520,-167,-150,1011,-367,-43,-438
697,4307417,115,-143,1063,170310,164430,37520,-171,-95,1011,-367,-43,-438
698,4313597,44,-144,1045,182560,164640,34160,-163,-43,995,-375,-64,-430
699,4319777,44,-144,1045,194740,159810,33180,-163,-43,995,-375,-64,-430
700,4325957,23,-137,1012,194740,159810,33180,-157,-36,965,-378,-79,-423
701,4332137,20,-124,1014,203770,153790,34650,-134,-30,1000,-402,-97,-420
702,4338317,20,-124,1014,203770,153790,34650,-134,-30,1000,-402,-97,-420
703,4344497,3,-107,990,210770,148750,35280,-99,-33,917,-408,-118,-412
704,4350677,10,-56,978,217700,144760,34020,-99,-33,917,-408,-132,-408
705,4356856,10,-56,978,217700,144760,34020,-23,-3,1005,-423,-132,-408
706,4363036,0,41,1016,220710,143220,31430,86,-32,1040,-426,-145,-396
707,4369216,37,137,1080,215600,142870,25760,86,-32,1040,-426,-145,-396
708,4375396,37,137,1080,215600,142870,25760,154,-43,1122,-441,-163,-381
709,4381576,14,180,1092,201390,142240,18410,163,-6,1118,-450,-181,-381
710,4387756,14,180,1090,181020,138390,13090,163,-6,1118,-450,-181,-381
711,4393936,-20,193,1090,181020,138390,13090,185,27,1087,-460,-196,-367
712,4400116,-73,221,1047,158480,129850,12110,185,27,1087,-460,-196,-367
713,4406296,-73,221,1047,137690,116270,14910,216,72,1014,-462,-210,-355
714,4412476,-115,247,989,137690,116270,14910,248,120,952,-478,-213,-364
715,4418656,-177,285,945,122430,99050,19110,248,120,952,-478,-213,-364
716,4424836,-177,285,945,122430,99050,19110,311,195,934,-477,-223,-345
717,4431016,-238,353,945,112770,80570,23730,408,215,983,-478,-235,-337
718,4437196,-240,444,988,105070,63980,26320,408,215,983,-478,-235,-337
719,4443376,-240,444,988,105070,63980,26320,478,186,1013,-471,-238,-333
720,4449556,-225,507,1026,99120,53830,25550,478,186,1013,-471,-238,-333
721,4455736,-247,556,1062,93380,50610,24010,526,208,1059,-480,-240,-322
722,4461916,-247,556,1062,93380,50610,24010,570,211,1076,-486,-250,-325
723,4468096,-252,600,1075,85470,51660,23170,570,211,1076,-486,-250,-325
724,4474276,-252,600,1078,77070,53900,24290,607,238,1064,-487,-252,-319
725,4480456,-285,632,1078,77070,53900,24290,607,238,994,-487,-252,-319
726,4486636,-314,632,1033,76580,53970,27720,607,272,994,-486,-265,-319
727,4492816,-314,632,1033,86940,50890,31990,620,334,933,-489,-276,-315
728,4498995,-373,641,989,86940,50890,31990,620,334,933,-489,-276,-315
729,4505175,-419,663,982,104790,45500,34370,649,382,939,-495,-276,-289
730,4511355,-419,663,982,104790,45500,34370,666,358,970,-490,-292,-289
731,4517535,-400,685,1007,123060,41300,33740,666,358,970,-490,-292,-289
732,4523715,-403,682,1024,138250,41440,33110,660,366,988,-495,-294,-277
733,4529895,-403,682,1024,138250,41440,33110,660,366,988,-495,-294,-277
734,4536075,-429,667,1010,147980,44870,33600,649,386,993,-489,-303,-271
735,4542255,-428,669,998,149870,49630,35980,650,380,983,-496,-310,-259
736,4548435,-428,669,998,149870,49630,35980,650,380,983,-496,-310,-259
737,4554615,-426,669,982,147070,54880,41230,647,368,958,-499,-328,-250
738,4560795,-426,669,982,147910,59290,47810,642,367,891,-489,-336,-238
739,4566975,-416,665,953,147910,59290,47810,642,367,891,-489,-336,-238
740,4573155,-403,643,891,157710,61880,51940,628,371,819,-490,-343,-223
741,4579335,-403,643,891,172270,61740,50260,628,371,819,-490,-343,-223
742,4585515,-408,659,845,172270,61740,50260,658,386,809,-493,-364,-201
743,4591695,-376,679,838,181790,58520,41160,661,344,822,-490,-370,-199
744,4597875,-376,679,838,181790,58520,41160,661,344,822,-490,-370,-199
745,4604055,-332,658,835,185150,53340,26040,628,317,824,-489,-375,-178
746,4610235,-297,628,837,182420,45570,7350,613,258,847,-489,-375,-162
747,4616415,-297,628,837,182420,45570,7350,613,258,847,-489,-369,-162
748,4622594,-221,639,871,172970,33390,-12670,646,175,913,-501,-385,-148
749,4628775,-155,694,947,159670,14420,-33670,646,175,913,-501,-385,-148
750,4634954,-155,694,947,159670,14420,-33670,707,145,968,-507,-393,-139
751,4641134,-172,742,969,148680,-15050,-56000,723,236,924,-499,-396,-133
752,4647314,-172,742,969,142100,-56420,-78400,723,236,924,-499,-396,-133
753,4653494,-302,716,905,142100,-56420,-78400,642,381,811,-505,-390,-121
754,4659674,-447,624,800,139790,-106330,-96180,642,381,685,-505,-390,-121
755,4665854,-447,624,800,140420,-157220,-104510,567,457,685,-519,-384,-117
756,4672034,-512,574,679,140420,-157220,-104510,572,436,612,-516,-397,-112
757,4678214,-499,607,625,137130,-200900,-100310,572,436,612,-516,-397,-112
758,4684394,-499,607,625,137130,-200900,-100310,621,356,677,-514,-387,-114
759,4690574,-404,652,690,123690,-230510,-86800,663,175,803,-505,-400,-115
760,4696754,-217,707,793,100240,-242130,-68320,663,175,803,-505,-400,-115
761,4702934,-217,707,793,100240,-242130,-68320,719,-25,923,-502,-394,-112
762,4709114,-59,758,907,68110,-236460,-45990,719,-25,923,-502,-394,-112
763,4715294,-37,752,1036,35210,-221620,-21280,715,-50,1053,-505,-399,-120
764,4721474,-37,752,1036,35210,-221620,-21280,722,-86,1086,-492,-394,-126
765,4727654,4,762,1080,12670,-204470,2940,722,-86,1086,-492,-394,-126
766,4733834,4,762,1080,6370,-187110,25130,693,-87,1030,-487,-391,-120
767,4740014,5,728,1051,6370,-187110,25130,715,-50,897,-487,-391,-120
768,4746194,-33,752,936,15050,-172690,45080,715,-50,897,-475,-397,-136
769,4752374,-33,752,936,28280,-163730,63070,739,-12,733,-460,-400,-123
770,4758554,-66,776,761,28280,-163730,63070,739,-12,733,-460,-400,-123
771,4764733,-50,828,631,34580,-158340,81620,793,-43,622,-456,-405,-127
772,4770913,-50,828,631,34580,-158340,81620,826,-105,611,-441,-409,-132
773,4777093,8,864,607,31010,-156030,104370,826,-105,611,-441,-409,-132
774,4783273,84,883,615,21630,-157990,130620,847,-194,625,-421,-414,-136
775,4789453,84,883,615,21630,-157990,130620,846,-241,637,-421,-414,-136
776,4795633,127,887,627,10220,-164360,159950,846,-241,637,-399,-415,-138
777,4801813,145,830,626,70,-176330,192010,784,-248,631,-384,-402,-126
778,4807993,145,830,626,70,-176330,192010,784,-248,631,-384,-402,-126
779,4814173,166,804,600,-5740,-193550,221620,777,-264,590,-367,-421,-145
780,4820353,166,804,600,-9870,-213360,245490,753,-273,521,-322,-415,-135
781,4826533,183,790,536,-9870,-213360,245490,753,-273,521,-322,-415,-135
782,4832713,238,730,473,-13440,-231420,265510,692,-335,460,-294,-408,-147
783,4838893,238,730,473,-13440,-245630,283220,692,-335,428,-294,-408,-147
784,4845073,315,679,414,-16730,-245630,283220,644,-412,428,-264,-405,-142
785,4851253,385,634,395,-22610,-254100,299390,596,-463,412,-232,-403,-139
786,4857433,385,634,395,-22610,-254100,299390,596,-463,412,-232,-403,-139
787,4863613,454,588,374,-31570,-256130,311360,556,-524,397,-205,-384,-135
788,4869793,528,544,375,-41440,-252210,317170,492,-593,402,-205,-384,-135
789,4875973,528,544,375,-41440,-252210,317170,492,-593,402,-175,-390,-126
790,4882153,615,449,422,-47530,-244090,315630,382,-665,455,-139,-367,-126
791,4888333,688,350,477,-45710,-234990,307440,382,-665,455,-139,-367,-126
792,4894513,688,350,477,-45710,-234990,307440,295,-720,485,-118,-352,-120
793,4900693,742,296,492,-38920,-227640,297010,251,-785,491,-85,-342,-106
794,4906872,742,296,492,-33250,-223300,286860,251,-785,491,-85,-342,-106
795,4913052,807,248,489,-33250,-223300,286860,178,-846,472,-69,-324,-102
796,4919232,855,176,465,-29680,-222740,277970,101,-905,440,-69,-324,-102
797,4925412,855,176,465,-29680,-225890,272790,101,-905,440,-30,-315,-87
798,4931592,913,107,389,-29400,-225890,272790,49,-982,365,-13,-295,-69
799,4937772,983,70,333,-35840,-231840,272510,49,-982,365,-13,-295,-69
800,4943952,983,70,333,-35840,-231840,272510,3,-1037,328,6,-280,-66
801,4950132,1010,16,259,-50820,-235480,276780,-102,-1087,278,6,-253,-64
802,4956312,1070,-101,178,-74270,-232820,280630,-102,-1087,278,22,-253,-64
803,4962492,1070,-101,178,-74270,-232820,280630,-153,-1073,190,33,-231,-42
804,4968672,1044,-138,110,-101780,-222320,287490,-183,-1130,164,33,-231,-42
805,4974852,1085,-157,128,-125720,-203490,308910,-183,-1130,164,63,-219,-39
806,4981032,1085,-157,128,-125720,-203490,308910,-207,-1140,198,76,-178,-28
807,4987212,1091,-193,154,-152110,-177240,331100,-207,-1140,198,76,-178,-28
808,4993392,1091,-193,154,-177240,-148820,348110,-339,-1129,299,88,-153,-27
809,4999572,1110,-370,288,-177240,-148820,348110,-601,-1104,383,88,-153,-27
810,5005752,1121,-613,402,-187250,-122920,350700,-601,-1104,383,88,-123,-21
811,5011932,1121,-613,402,-187250,-103670,336770,-684,-1075,383,103,-105,-16
812,5018112,1119,-673,375,-183050,-103670,336770,-684,-1075,252,103,-105,-16
813,5024292,1071,-625,241,-180250,-87850,309610,-644,-1015,252,99,-70,-6
814,5030472,1071,-625,241,-180250,-87850,309610,-633,-938,151,121,-52,-10
815,5036652,994,-620,113,-186620,-72100,275730,-633,-938,151,121,-52,-10
816,5042832,983,-593,57,-200410,-52080,239190,-623,-947,64,123,-21,-24
817,5049012,983,-593,57,-200410,-52080,239190,-688,-863,115,123,-21,-24
818,5055191,866,-664,105,-214830,-24780,218190,-688,-863,115,117,-10,-10
819,5061371,866,-736,228,-226940,7490,215600,-764,-846,239,129,13,-16
820,5067551,823,-736,228,-226940,7490,215600,-764,-846,239,129,13,-16
821,5073731,784,-723,310,-236110,39970,225750,-793,-804,283,127,36,-19
822,5079911,784,-723,310,-242760,64680,242550,-612,-829,403,127,36,-30
823,5086091,737,-537,218,-242760,64680,242550,-612,-829,403,121,61,-30
824,5092271,757,-624,305,-245420,80570,257880,-677,-728,208,121,91,-39
825,5098451,757,-624,305,-245420,80570,266000,-624,-710,276,121,91,-39
826,5104631,691,-612,282,-238770,88970,266000,-624,-710,276,114,123,-33
827,5110811,607,-683,161,-227360,89530,266910,-716,-599,73,102,142,-42
828,5116991,607,-683,161,-227360,89530,266910,-716,-599,73,102,142,-42
829,5123171,577,-768,104,-213570,83370,259420,-785,-563,58,97,162,-48
830,5129351,587,-794,77,-199500,74550,242690,-814,-556,16,97,162,-48
831,5135531,587,-794,77,-199500,74550,242690,-814,-556,16,94,189,-40
832,5141711,611,-768,70,-190960,66010,218470,-767,-573,105,91,204,-42
833,5147891,611,-696,143,-190120,57260,188860,-699,-545,94,91,204,-42
834,5154071,622,-696,143,-190120,57260,188860,-699,-545,94,82,222,-43
835,5160251,545,-619,54,-196140,46690,157010,-601,-477,45,72,232,-33
836,5166431,545,-619,54,-207830,32270,127260,-601,-477,45,72,232,-33
837,5172611,477,-559,-35,-207830,32270,127260,-580,-449,-136,69,258,-34
838,5178791,436,-562,-197,-217350,15610,104300,-611,-392,-227,69,258,-34
839,5184970,436,-562,-197,-217350,15610,89810,-611,-392,-227,73,255,-22
840,5191150,377,-624,-206,-218820,2240,89810,-696,-374,-233,69,276,-12
841,5197330,354,-701,-164,-212380,-8190,85680,-696,-374,-151,69,276,-12
842,5203510,354,-701,-164,-212380,-8190,85680,-776,-396,-151,66,283,10
843,5209690,374,-791,-87,-201180,-15190,91210,-883,-413,-107,66,283,21
844,5215870,397,-892,-66,-189350,-17850,100590,-883,-413,-107,66,297,21
845,5222050,397,-892,-66,-189350,-17850,100590,-972,-446,-80,52,309,28
846,5228230,462,-955,-65,-180880,-17920,108430,-1011,-490,-91,52,309,28
847,5234410,462,-955,-122,-184450,-17640,110040,-1011,-490,-91,55,310,39
848,5240590,491,-988,-122,-184450,-17640,110040,-1026,-481,-150,51,319,45
849,5246770,503,-997,-208,-204680,-20510,103740,-1026,-481,-150,51,319,45
850,5252950,503,-997,-208,-234780,-28140,92890,-1027,-505,-248,43,330,76
851,5259130,529,-1010,-317,-234780,-28140,92890,-1065,-527,-373,43,330,76
852,5265310,534,-1050,-395,-260540,-39550,85680,-1065,-527,-373,39,345,79
853,5271490,534,-1050,-395,-260540,-39550,85680,-1098,-519,-442,37,351,97
854,5277670,512,-1084,-443,-272860,-53130,85400,-1137,-548,-500,37,351,97
855,5283850,550,-1118,-459,-271460,-65450,89880,-1137,-548,-500,34,357,123
856,5290030,550,-1118,-459,-271460,-65450,89880,-1148,-597,-477,31,358,132
857,5296210,619,-1123,-439,-260470,-70140,91840,-1148,-597,-477,31,358,132
858,5302390,681,-1109,-416,-247940,-66150,86660,-1138,-651,-456,21,370,150
859,5308570,681,-1109,-416,-247940,-66150,86660,-1102,-669,-456,21,370,150
860,5314750,707,-1072,-439,-240170,-55230,73850,-1102,-669,-456,27,376,175
861,5320930,707,-1072,-480,-241080,-40880,56420,-1062,-644,-480,19,363,192
862,5327109,675,-1031,-480,-241080,-40880,56420,-1021,-610,-546,19,363,192
863,5333289,628,-990,-537,-246120,-27650,40740,-1021,-610,-546,13,366,207
864,5339469,628,-990,-537,-250460,-18340,31850,-934,-615,-664,13,366,207
865,5345649,613,-909,-643,-250460,-18340,31850,-934,-615,-664,7,370,225
866,5351829,583,-835,-683,-254800,-14070,31920,-861,-601,-703,1,364,234
867,5358009,583,-835,-683,-254800,-14070,31920,-820,-620,-738,1,364,234
868,5364189,591,-790,-710,-257250,-14490,38080,-820,-620,-738,12,349,262
869,5370369,636,-795,-709,-254380,-15540,46690,-829,-663,-743,1,345,276
870,5376549,636,-795,-709,-254380,-15540,46690,-829,-654,-718,1,345,276
871,5382729,653,-796,-685,-244300,-13230,53480,-828,-654,-718,1,352,279
872,5388909,645,-773,-666,-232540,-6510,54390,-799,-644,-702,1,352,279
873,5395089,645,-773,-666,-232540,-6510,54390,-799,-644,-702,-15,349,298
874,5401269,656,-741,-682,-225820,2870,47180,-766,-633,-708,-3,333,300
875,5407449,656,-741,-721,-227080,11410,32480,-721,-599,-745,-3,333,300
876,5413629,635,-702,-721,-227080,11410,32480,-721,-599,-745,3,328,322
877,5419809,604,-664,-788,-233380,15330,13370,-683,-574,-824,3,316,325
878,5425989,604,-664,-788,-240100,13300,-4830,-683,-574,-824,-10,316,325
879,5432169,606,-627,-865,-240100,13300,-4830,-649,-611,-912,7,313,343
880,5438349,624,-615,-913,-242550,7280,-17640,-651,-622,-951,7,313,343
881,5444529,624,-615,-913,-242550,7280,-17640,-651,-622,-951,-3,301,349
882,5450709,647,-629,-897,-237020,770,-23310,-681,-728,-933,3,285,361
883,5456889,787,-658,-860,-224210,-1820,-22400,-714,-842,-878,3,285,361
884,5463069,787,-658,-860,-224210,-1820,-22400,-714,-842,-878,3,271,367
885,5469248,836,-675,-777,-207620,2030,-17500,-711,-850,-772,3,271,367
886,5475428,849,-655,-697,-193200,7980,-14910,-711,-850,-772,0,264,373
887,5481608,849,-655,-697,-193200,7980,-14910,-677,-859,-718,-1,256,382
888,5487788,861,-600,-686,-185010,12180,-19180,-589,-854,-737,-1,256,382
889,5493968,861,-600,-743,-183470,13230,-31080,-589,-854,-737,4,237,393
890,5500148,873,-499,-743,-183470,13230,-31080,-483,-842,-789,9,222,391
891,5506328,837,-400,-793,-186690,10290,-47110,-384,-797,-841,9,222,391
892,5512508,837,-400,-793,-189630,3430,-61880,-384,-797,-841,9,207,400
893,5518688,790,-316,-837,-189630,3430,-61880,-336,-794,-909,9,207,400
894,5524868,793,-292,-877,-186550,-4620,-70700,-336,-794,-909,15,193,400
895,5531048,793,-292,-877,-186550,-4620,-70700,-343,-846,-942,7,184,409
896,5537228,834,-294,-883,-173040,-9310,-72100,-341,-890,-912,7,184,409
897,5543408,863,-280,-841,-152880,-7140,-67200,-341,-890,-912,18,166,408
898,5549588,863,-280,-841,-152880,-7140,-67200,-311,-882,-836,18,148,406
899,5555768,843,-253,-776,-133140,2100,-58940,-311,-857,-773,19,148,406
900,5561948,823,-247,-722,-116830,15540,-50890,-301,-857,-773,24,154,406
901,5568128,823,-247,-722,-116830,15540,-50890,-306,-841,-737,24,154,406
902,5574308,804,-252,-691,-103670,30100,-44660,-306,-841,-737,27,132,400
903,5580488,804,-252,-691,-92470,43470,-39760,-295,-798,-718,25,129,411
904,5586668,763,-237,-682,-92470,43470,-39760,-285,-755,-732,25,129,411
905,5592847,719,-234,-704,-84070,52920,-34720,-285,-755,-732,28,120,396
906,5599028,719,-234,-704,-77770,57610,-28770,-291,-706,-790,28,120,396
907,5605207,672,-236,-761,-77770,57610,-28770,-291,-706,-790,24,108,390
908,5611387,628,-255,-827,-73640,58450,-22260,-306,-665,-852,39,106,394
909,5617567,628,-255,-827,-73640,58450,-22260,-354,-631,-898,39,106,394
910,5623747,600,-299,-875,-71680,57050,-15260,-354,-631,-898,39,105,381
911,5629927,595,-336,-917,-71820,54460,-8680,-392,-626,-932,45,88,385
912,5636107,595,-336,-917,-71820,54460,-8680,-397,-641,-972,45,88,385
913,5642287,610,-344,-945,-73150,52500,-2450,-397,-641,-972,52,103,382
914,5648467,636,-328,-943,-74410,51940,4270,-376,-674,-964,52,103,382
915,5654647,636,-328,-943,-74410,51940,4270,-376,-674,-964,51,96,382
916,5660827,665,-283,-918,-75180,52780,10990,-330,-701,-933,46,88,375
917,5667007,665,-283,-918,-75040,54810,16030,-272,-722,-920,46,88,375
918,5673187,692,-229,-900,-75040,54810,16030,-272,-722,-920,60,85,372
919,5679367,728,-175,-893,-73430,58660,17500,-220,-749,-921,60,85,352
920,5685547,728,-175,-893,-69230,63350,14490,-205,-766,-932,54,76,352
921,5691727,755,-153,-892,-69230,63350,14490,-205,-766,-932,52,85,367
922,5697907,769,-151,-920,-60340,67340,6230,-210,-771,-979,52,85,367
923,5704087,769,-151,-920,-60340,67340,6230,-210,-771,-979,58,79,354
924,5710267,781,-171,-941,-47460,70630,-6790,-231,-773,-985,67,84,352
925,5716447,781,-190,-950,-33880,71960,-21280,-248,-775,-990,67,84,352
926,5722627,781,-190,-950,-33880,71960,-21280,-248,-775,-990,66,73,340
927,5728807,783,-197,-946,-24080,70560,-35210,-247,-789,-951,66,73,340
928,5734987,787,-192,-916,-22540,67690,-46340,-244,-804,-910,66,70,327
929,5741166,787,-192,-916,-22540,67690,-46340,-244,-804,-910,76,57,327
930,5747346,808,-183,-881,-28280,64190,-53550,-241,-841,-857,76,57,327
931,5753526,808,-183,-881,-36470,60340,-57540,-241,-841,-857,75,60,322
932,5759706,831,-196,-832,-36470,60340,-57540,-262,-849,-828,84,49,316
933,5765886,836,-213,-800,-42140,55580,-59640,-270,-864,-817,84,49,316
934,5772066,836,-213,-800,-42140,50120,-60900,-270,-864,-817,76,46,316
935,5778246,855,-216,-791,-43330,50120,-60900,-267,-890,-817,76,46,316
936,5784426,878,-205,-781,-40670,44590,-61250,-267,-890,-817,82,40,315
937,5790606,878,-205,-781,-40670,44590,-61250,-251,-905,-787,70,39,312
938,5796786,889,-187,-752,-35560,38640,-61250,-223,-902,-767,70,39,312
939,5802966,888,-148,-733,-29680,31570,-62580,-223,-902,-767,85,22,306
940,5809146,888,-148,-733,-29680,31570,-62580,-166,-918,-782,85,22,306
941,5815326,905,-94,-753,-23450,23660,-65940,-115,-916,-798,84,22,301
942,5821506,894,-49,-765,-17220,17220,-69930,-115,-916,-798,79,19,301
943,5827686,894,-49,-765,-17220,17220,-69930,-103,-908,-797,79,19,301
944,5833866,883,-53,-764,-10780,12390,-72450,-103,-908,-797,75,15,312
945,5840046,883,-53,-764,-3290,9870,-73150,-144,-897,-786,82,10,298
946,5846226,878,-97,-744,-3290,9870,-73150,-195,-902,-734,82,10,298
947,5852406,888,-147,-692,4480,13020,-73920,-195,-902,-734,88,-3,288
948,5858586,888,-147,-692,4480,21910,-76300,-233,-916,-655,88,-3,288
949,5864766,903,-177,-620,9660,21910,-76300,-232,-904,-576,79,-7,295
950,5870945,893,-176,-563,10500,32900,-80780,-232,-904,-576,94,-16,291
951,5877126,893,-176,-563,10500,32900,-80780,-214,-864,-571,94,-16,291
952,5883305,860,-161,-558,7140,40670,-87360,-214,-864,-571,88,-25,292
953,5889485,818,-123,-602,2590,42070,-95200,-175,-826,-616,88,-30,286
954,5895665,818,-123,-602,2590,42070,-95200,-137,-795,-671,88,-30,286
955,5901845,783,-85,-646,70,36750,-102690,-137,-795,-671,73,-33,286
956,5908025,763,-59,-652,1820,27090,-108500,-110,-781,-684,73,-33,286
957,5914205,763,-59,-652,1820,27090,-108500,-97,-793,-630,85,-48,297
958,5920385,774,-46,-604,7700,17640,-112770,-97,-793,-630,85,-58,285
959,5926565,774,-46,-604,14840,11270,-115850,-97,-798,-555,85,-58,285
960,5932745,778,-47,-523,14840,11270,-115850,-97,-798,-555,91,-64,288
961,5938925,781,-59,-454,21910,7490,-119630,-110,-794,-483,91,-64,288
962,5945105,781,-59,-454,21910,4130,-125230,-122,-776,-453,82,-75,291
963,5951285,771,-72,-420,28980,4130,-125230,-122,-776,-453,79,-73,292
964,5957465,726,-69,-426,34510,-1680,-131320,-116,-727,-457,79,-73,292
965,5963645,726,-69,-426,34510,-1680,-131320,-116,-727,-457,73,-85,288
966,5969825,659,-79,-462,36680,-11620,-136150,-129,-666,-504,70,-88,294
967,5976005,609,-94,-505,39270,-24220,-137830,-142,-630,-547,70,-88,294
968,5982185,609,-94,-505,39270,-24220,-137830,-142,-630,-547,70,-99,306
969,5988365,582,-90,-531,45500,-37380,-135240,-130,-619,-567,70,-99,306
970,5994545,597,-62,-516,51100,-49980,-130200,-96,-633,-520,57,-118,298
971,6000725,597,-62,-516,51100,-49980,-130200,-96,-633,-520,48,-121,316
972,6006905,592,-26,-472,51450,-61600,-125650,-63,-615,-476,48,-121,316
973,6013085,592,-26,-472,46060,-72100,-123060,-63,-615,-476,48,-118,319
974,6019264,574,-8,-449,46060,-72100,-123060,-56,-602,-456,48,-129,333
975,6025444,561,-15,-435,39620,-79940,-120960,-67,-581,-438,46,-129,333
976,6031624,561,-15,-435,39620,-79940,-118090,-67,-581,-438,40,-132,334
977,6037804,527,-26,-419,36120,-85330,-118090,-81,-535,-444,40,-132,334
978,6043984,472,-49,-431,35910,-89880,-114450,-107,-489,-487,33,-150,354
979,6050164,472,-49,-431,35910,-89880,-114450,-107,-489,-487,27,-150,354
980,6056344,445,-73,-472,37660,-93240,-109550,-130,-462,-499,27,-150,354
981,6062524,404,-89,-484,39060,-94150,-103530,-130,-462,-499,13,-150,355
982,6068704,404,-89,-484,39060,-94150,-103530,-129,-420,-514,13,-150,355
983,6074884,360,-81,-490,38010,-94710,-96320,-122,-378,-489,12,-162,367
984,6081064,360,-75,-493,32200,-94290,-88200,-122,-378,-489,0,-163,370
985,6087244,322,-75,-493,32200,-94290,-88200,-114,-334,-504,0,-163,370
986,6093424,281,-65,-492,23240,-90650,-80290,-106,-308,-481,-1,-163,373
987,6099604,281,-65,-492,13510,-83790,-71120,-106,-308,-481,-12,-178,388
988,6105784,256,-64,-467,13510,-83790,-71120,-128,-277,-454,-12,-178,388
989,6111964,218,-91,-428,6930,-74830,-59500,-128,-277,-454,-15,-172,390
990,6118144,218,-91,-428,6930,-74830,-47530,-157,-236,-432,-15,-172,390
991,6124324,187,-122,-428,3220,-65380,-47530,-174,-210,-461,-25,-178,387
992,6130504,174,-129,-450,-700,-56490,-37940,-174,-210,-461,-25,-175,396
993,6136684,174,-129,-450,-700,-56490,-37940,-146,-182,-495,-25,-175,396
994,6142864,141,-100,-506,-8050,-49770,-31640,-146,-182,-556,-27,-186,403
995,6149044,119,-73,-566,-19810,-45920,-27790,-119,-152,-556,-27,-174,411
996,6155223,119,-73,-566,-19810,-45920,-27790,-94,-124,-603,-36,-174,411
997,6161403,86,-51,-610,-33180,-44170,-24010,-94,-124,-603,-43,-186,406
998,6167583,86,-40,-642,-45920,-43540,-18200,-82,-103,-645,-43,-186,406
999,6173763,64,-40,-642,-45920,-43540,-18200,-52,-101,-663,-30,-180,406
1000,6179943,51,-11,-656,-56420,-42000,-9310,-52,-101,-663,-39,-192,408
1001,6186123,51,-11,-656,-67130,-37730,3220,17,-95,-672,-39,-192,408
1002,6192303,37,59,-675,-67130,-37730,3220,17,-95,-672,-42,-193,400
1003,6198483,11,146,-698,-81690,-29750,20230,108,-77,-681,-42,-193,400
1004,6204663,11,146,-698,-81690,-29750,43330,155,-42,-727,-45,-189,403
1005,6210843,-36,193,-731,-99680,-18830,43330,155,-42,-727,-37,-196,388
1006,6217023,-94,202,-708,-118020,-5880,72800,163,6,-697,-37,-196,388
1007,6223203,-94,202,-708,-118020,-5880,72800,153,77,-652,-39,-195,388
1008,6229383,-156,185,-635,-129220,7140,106050,153,77,-652,-16,-204,378
1009,6235563,-180,219,-625,-129920,17780,135870,200,106,-661,-16,-204,378
1010,6241743,-180,219,-625,-129920,17780,135870,200,106,-661,-15,-190,372
1011,6247923,-156,272,-657,-122850,26950,157010,259,100,-721,-15,-190,372
1012,6254103,-156,272,-697,-110390,36400,168840,306,121,-752,-4,-192,364
1013,6260283,-162,322,-697,-110390,36400,168840,306,121,-752,-1,-178,358
1014,6266463,-166,344,-714,-96320,46900,173530,322,111,-764,-1,-178,358
1015,6272643,-166,344,-714,-83160,60130,175910,336,33,-733,19,-175,352
1016,6278823,-104,362,-704,-83160,60130,175910,336,33,-733,19,-175,339
