Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
343,2119713,3,25,723,420,-770,43750,-18,-35,955,-438,-75,-456
344,2125893,0,16,777,140,-910,45710,-18,-35,955,-438,-75,-456
345,2132073,0,15,923,210,-980,46410,-38,-26,1006,-447,-66,-462
346,2138253,0,15,923,210,-980,46410,-38,-26,1006,-436,-67,-460
347,2144433,0,4,953,210,-840,44590,-24,-23,993,-436,-67,-460
348,2150613,18,3,930,350,-1050,41440,-7,-26,981,-436,-73,-451
349,2156793,18,3,930,350,-1050,41440,-7,-26,981,-435,-64,-454
350,2162973,15,16,936,210,-700,37660,-11,-61,992,-435,-64,-454
351,2169153,15,16,936,420,-840,35280,-14,-54,1016,-433,-69,-451
352,2175333,22,26,1006,420,-840,35280,-14,-54,1016,-433,-69,-451
353,2181513,29,12,993,350,-770,35000,-27,-59,993,-420,-73,-456
354,2187693,29,12,993,490,-770,36470,-27,-59,993,-429,-72,-459
355,2193873,37,24,1009,490,-770,36470,-20,-52,984,-429,-72,-459
356,2200053,25,0,974,350,-630,39200,-17,-67,996,-420,-73,-456
357,2206233,25,0,974,350,-630,39200,-17,-67,996,-420,-75,-450
358,2212413,20,7,1008,560,-980,42980,-40,-47,1001,-433,-75,-450
359,2218592,0,-8,972,350,-1120,46620,-40,-47,969,-432,-72,-450
360,2224772,0,-8,972,350,-1120,46620,-41,-38,969,-432,-72,-450
361,2230952,5,2,964,280,-980,49420,-37,-57,1020,-424,-75,-459
362,2237132,27,-15,999,280,-1190,51940,-37,-57,1020,-412,-75,-457
363,2243312,27,-15,999,280,-1190,51940,-52,-30,974,-412,-75,-457
364,2249492,11,-28,1010,70,-1120,52360,-69,-44,1003,-414,-73,-456
365,2255672,11,-28,1010,210,-1050,50190,-69,-44,1003,-414,-73,-456
366,2261852,19,-23,989,210,-1050,50190,-45,-44,990,-414,-78,-454
367,2268032,29,-23,1004,140,-980,47250,-45,-44,990,-414,-70,-459
368,2274212,29,-23,1004,280,-840,44590,-57,-55,976,-414,-70,-459
369,2280392,31,-16,958,280,-840,44590,-72,-67,1015,-415,-73,-460
370,2286572,39,-29,803,350,-910,43470,-72,-67,1015,-411,-67,-465
371,2292752,39,-29,803,350,-910,43470,-41,-70,958,-411,-67,-465
372,2298932,39,-27,946,490,-910,44030,-71,-58,991,-420,-69,-466
373,2305112,29,-17,1013,350,-840,45710,-71,-58,991,-420,-69,-466
374,2311292,29,-17,1013,350,-840,45710,-35,-28,996,-400,-72,-460
375,2317472,7,-25,1006,560,-1050,46970,-35,-28,996,-411,-72,-454
376,2323652,27,-19,1014,350,-840,47670,-54,-65,1011,-411,-72,-454
377,2329832,27,-19,1014,350,-840,47670,-44,-47,964,-405,-75,-463
378,2336012,24,-3,995,630,-980,47880,-44,-47,964,-405,-75,-472
379,2342192,24,-3,995,280,-840,47670,-46,-52,1020,-402,-79,-472
380,2348372,19,-8,1022,280,-840,47670,-17,-26,992,-399,-75,-460
381,2354551,1,14,1007,350,-910,47530,-17,-26,992,-399,-75,-460
382,2360731,1,14,1007,140,-630,47670,-8,-33,1006,-397,-75,-462
383,2366911,-1,22,1010,140,-630,47670,-8,-33,1006,-391,-78,-465
384,2373091,-5,24,1005,420,-840,48650,-10,-21,979,-391,-78,-465
385,2379271,-5,24,1005,420,-840,48650,0,-39,993,-393,-76,-466
386,2385451,5,29,1004,350,-770,49070,0,-39,993,-393,-76,-466
387,2391631,6,34,1017,490,-770,49000,-7,-19,980,-400,-79,-463
388,2397811,6,34,1017,490,-770,49000,-7,-19,990,-388,-76,-456
389,2403991,16,20,1009,420,-770,48090,-9,-48,990,-388,-76,-456
390,2410171,18,11,1017,490,-700,47040,-6,-44,1002,-393,-85,-465
391,2416351,18,11,1017,490,-700,47040,-6,-44,1002,-378,-76,-477
392,2422531,22,18,986,630,-560,46270,-45,-63,1003,-378,-76,-477
393,2428711,22,18,986,770,-420,45150,-8,-43,1003,-372,-69,-460
394,2434891,26,-6,1028,770,-420,45150,-8,-43,1003,-372,-69,-460
395,2441071,22,22,1001,770,-420,44030,-12,-35,976,-384,-63,-454
396,2447251,22,22,1001,770,-420,42490,-12,-35,976,-384,-70,-462
397,2453431,8,28,1006,910,-420,42490,-10,-41,1000,-384,-70,-462
398,2459611,9,13,1014,700,-280,40600,-20,-28,986,-379,-70,-462
399,2465791,9,13,1014,700,-280,40600,-20,-28,986,-379,-70,-463
400,2471971,-4,16,1000,840,-280,39340,-3,-12,1004,-370,-70,-463
401,2478151,-7,9,1016,840,-280,38430,-41,-23,983,-381,-70,-462
402,2484331,-7,9,1016,840,-280,38430,-41,-23,983,-381,-70,-462
403,2490511,5,4,997,910,-210,36820,-30,-43,1006,-385,-75,-463
404,2496691,13,-13,1026,840,-140,34860,-30,-43,1006,-381,-69,-466
405,2502870,13,-13,1026,840,-140,34860,-35,-32,984,-381,-69,-466
406,2509050,18,-12,990,910,70,32410,-52,-46,967,-364,-60,-466
407,2515230,18,-12,990,910,70,29330,-52,-46,967,-364,-60,-466
408,2521410,31,-7,959,910,70,29330,-42,-49,1008,-369,-60,-466
409,2527590,20,-10,1017,770,140,26600,-39,-55,975,-366,-66,-463
410,2533770,20,-10,1017,770,140,23870,-39,-55,975,-366,-66,-463
411,2539950,29,0,1008,700,140,23870,-15,-45,1008,-375,-67,-468
412,2546130,16,8,1006,630,0,21280,-15,-45,1008,-367,-54,-463
413,2552310,16,8,1006,630,0,21280,-27,-36,994,-367,-54,-463
414,2558490,1,8,1005,630,70,18410,-26,-8,993,-364,-58,-456
415,2564670,-10,8,994,560,-70,15610,-26,-8,993,-364,-58,-456
416,2570850,-10,8,994,560,-70,15610,-12,-1,974,-361,-66,-466
417,2577030,-10,8,1022,630,0,13440,-12,-1,1006,-367,-60,-454
418,2583210,-7,17,995,560,0,12040,-20,-30,1006,-367,-60,-454
419,2589390,-7,17,995,560,0,12040,-25,-24,988,-361,-64,-465
420,2595570,3,3,1011,560,70,11340,-25,-24,988,-361,-64,-465
421,2601750,3,3,1011,560,280,10990,-38,-17,986,-370,-54,-468
422,2607930,-14,4,1000,560,280,10990,-26,-14,1003,-361,-48,-471
423,2614110,-9,-9,1011,280,210,10220,-26,-14,1003,-361,-48,-471
424,2620290,-9,-9,1011,280,210,9450,-35,0,986,-363,-67,-471
425,2626470,-25,7,1011,140,420,9450,-35,0,986,-366,-55,-465
426,2632650,-27,11,1014,-70,490,9030,-25,-3,994,-366,-55,-465
427,2638829,-27,11,1014,-70,490,9030,-7,21,980,-352,-61,-474
428,2645010,-53,27,1003,-280,630,9380,-7,21,980,-352,-61,-474
429,2651189,-45,32,1019,-210,490,10640,13,8,1008,-348,-57,-475
430,2657369,-45,32,1019,-210,490,10640,-17,6,978,-354,-55,-471
431,2663549,-47,24,1002,-350,420,12950,-17,6,978,-354,-55,-471
432,2669729,-47,12,954,-280,350,15400,-22,18,995,-351,-61,-474
433,2675909,-48,12,954,-280,350,15400,-22,18,995,-351,-52,-480
434,2682089,-31,-8,884,-350,350,17570,-40,9,949,-340,-52,-480
435,2688269,-31,-8,884,-280,280,19040,-61,-7,1013,-351,-57,-477
436,2694449,-23,-11,661,-280,280,19040,-61,-7,1013,-351,-57,-477
437,2700629,-22,-13,937,-280,280,19670,-17,-11,976,-342,-49,-477
438,2706809,-22,-13,937,-280,280,19250,-42,-10,1004,-351,-54,-471
439,2712989,-19,-1,902,-350,210,19250,-42,-10,1004,-351,-54,-471
440,2719169,-17,4,938,-210,70,17920,-34,4,957,-345,-54,-477
441,2725349,-17,4,938,-210,70,17920,-34,4,957,-345,-54,-477
442,2731529,-25,-4,899,-210,140,16870,-16,-9,999,-346,-49,-477
443,2737709,-14,3,871,0,0,16450,-47,-23,1005,-342,-54,-477
444,2743889,-14,3,871,0,0,16450,-47,-23,1005,-342,-54,-477
445,2750069,-8,-15,985,0,140,16590,-51,-8,975,-342,-58,-474
446,2756249,-8,-35,858,140,0,17430,-51,-16,986,-345,-55,-487
447,2762429,-17,-35,858,140,0,17430,-76,-16,986,-345,-55,-487
448,2768609,-5,-38,884,-70,70,18270,-80,-31,984,-327,-49,-474
449,2774788,-5,-38,884,140,-140,19110,-80,-31,984,-327,-49,-474
450,2780969,5,-54,948,140,-140,19110,-84,-30,995,-334,-46,-480
451,2787148,-8,-47,961,70,-210,20510,-86,-26,980,-330,-57,-483
452,2793328,-8,-47,961,70,-210,22400,-86,-26,980,-330,-57,-483
453,2799508,-4,-44,986,70,-350,22400,-77,-18,1014,-325,-52,-480
454,2805688,-16,-59,967,210,-210,24360,-77,-18,1014,-325,-43,-483
455,2811868,-16,-59,967,210,-210,24360,-103,-34,983,-328,-43,-483
456,2818048,-4,-78,847,140,-280,25690,-128,-15,965,-324,-42,-486
457,2824228,10,-104,880,280,-420,25690,-128,-15,965,-324,-42,-486
458,2830408,10,-104,880,280,-420,25690,-146,-37,1022,-316,-48,-483
459,2836588,26,-124,869,140,-350,23800,-148,-62,989,-324,-46,-484
460,2842768,26,-124,947,280,-350,20160,-148,-62,989,-324,-46,-484
461,2848948,35,-111,947,280,-350,20160,-153,-30,969,-309,-52,-478
462,2855128,17,-120,1006,210,-280,16240,-153,-30,969,-309,-52,-478
463,2861308,17,-120,1006,490,-280,12740,-133,-32,991,-319,-46,-481
464,2867488,6,-93,1015,490,-280,12740,-126,-26,1006,-312,-57,-480
465,2873668,3,-99,867,280,-210,10640,-126,-26,1006,-312,-57,-480
466,2879848,3,-99,867,280,-210,10640,-105,-19,984,-312,-46,-484
467,2886028,2,-60,1014,420,-280,8820,-90,-18,984,-310,-52,-477
468,2892208,-11,-58,1007,140,70,7700,-90,-18,984,-310,-52,-477
469,2898388,-11,-58,1007,140,70,7700,-76,-25,979,-303,-49,-486
470,2904568,-2,-35,1011,560,-140,7280,-76,-25,979,-303,-49,-486
471,2910747,1,-45,983,280,0,6020,-79,-35,983,-307,-51,-496
472,2916927,1,-45,983,280,0,6020,-54,-18,1008,-300,-49,-489
473,2923107,-5,-28,1011,700,-210,4340,-54,-18,1008,-300,-49,-489
474,2929287,-5,-28,1014,560,-70,2870,-86,-2,999,-304,-51,-490
475,2935467,-21,-48,1014,560,-70,2870,-86,21,981,-304,-51,-487
476,2941647,-47,-48,1010,630,-140,1680,-76,21,981,-298,-52,-487
477,2947827,-47,-48,1010,350,70,630,-97,45,986,-291,-52,-483
478,2954007,-61,-60,1006,350,70,630,-97,45,986,-291,-52,-483
479,2960187,-75,-48,1002,280,140,140,-75,44,1010,-301,-43,-481
480,2966367,-75,-48,1002,280,140,140,-66,42,980,-300,-57,-484
481,2972547,-63,-28,1006,0,140,210,-66,42,980,-300,-57,-484
482,2978727,-69,-28,1008,140,0,-70,-43,46,979,-294,-57,-480
483,2984907,-69,-28,1008,140,0,-70,-43,46,979,-294,-57,-480
484,2991087,-53,-13,994,280,0,-70,-45,12,995,-298,-58,-492
485,2997267,-51,-2,1009,490,-70,700,-35,11,998,-292,-61,-483
486,3003447,-51,-2,1009,490,-70,700,-35,11,998,-292,-61,-483
487,3009627,-38,1,1007,420,0,1260,-19,22,990,-297,-63,-480
488,3015807,-38,1,1013,630,-70,1330,-28,28,1000,-292,-64,-468
489,3021987,-58,8,1013,630,-70,1330,-28,28,1000,-292,-64,-468
490,3028167,-67,2,993,560,70,1120,-34,48,973,-280,-61,-478
491,3034347,-67,2,993,630,0,770,-34,48,973,-280,-61,-478
492,3040527,-105,0,1015,630,0,770,-27,81,1006,-277,-63,-478
493,3046707,-115,-1,1005,350,70,980,-26,94,997,-283,-60,-478
494,3052887,-115,-1,1005,350,70,980,-26,94,997,-283,-60,-478
495,3059067,-121,-2,1011,490,-70,1960,-39,92,985,-277,-61,-469
496,3065246,-116,-10,1006,210,70,3360,-29,74,982,-277,-61,-475
497,3071426,-116,-10,1006,210,70,3360,-29,74,982,-285,-63,-475
498,3077606,-109,1,1013,490,-210,4060,-38,76,988,-286,-67,-468
499,3083786,-94,-8,1003,280,-70,4480,-38,76,988,-286,-67,-468
500,3089966,-94,-8,1003,280,-70,4480,-36,57,995,-282,-69,-471
501,3096146,-86,-3,1013,560,-140,3570,-42,64,985,-285,-73,-478
502,3102326,-86,-3,999,490,-70,2590,-42,64,985,-285,-73,-478
503,3108506,-86,-11,999,490,-70,2590,-51,69,996,-282,-73,-478
504,3114686,-106,-28,1014,980,-210,1820,-71,73,990,-282,-73,-478
505,3120866,-106,-28,1014,630,-70,1260,-71,73,990,-285,-72,-487
506,3127046,-95,-43,1002,630,-70,1260,-69,72,996,-282,-78,-472
507,3133226,-105,-37,1013,840,-70,1120,-69,72,996,-282,-78,-472
508,3139406,-105,-37,1013,840,-70,1120,-60,80,986,-270,-73,-465
509,3145586,-108,-23,1002,630,-70,910,-60,96,996,-279,-64,-463
510,3151766,-124,-32,1012,770,-140,840,-60,96,996,-279,-64,-463
511,3157946,-124,-32,1012,770,-140,840,-71,88,986,-277,-67,-468
512,3164126,-120,-41,1003,700,-70,1330,-71,88,986,-277,-67,-468
513,3170306,-126,-38,1010,700,-70,1820,-69,98,991,-273,-75,-477
514,3176486,-126,-38,1010,700,-70,1820,-78,91,992,-274,-79,-475
515,3182666,-120,-51,1009,630,-70,2030,-78,91,992,-274,-79,-475
516,3188846,-120,-51,1009,630,0,1680,-82,93,988,-274,-72,-469
517,3195026,-117,-51,1009,630,0,1680,-72,54,993,-274,-72,-469
518,3201205,-77,-40,1006,630,0,980,-72,54,993,-274,-67,-469
519,3207385,-77,-40,1006,630,-70,280,-63,-18,990,-279,-69,-468
520,3213565,-12,-30,1009,630,-70,280,-63,-18,990,-279,-69,-468
521,3219745,-10,-31,1007,560,-140,140,-64,-20,991,-276,-69,-474
522,3225925,-10,-31,1007,560,-140,140,-64,-11,995,-288,-76,-480
523,3232105,-12,-30,1008,770,-140,140,-64,-11,995,-288,-76,-480
524,3238285,-12,-30,1007,910,-140,140,-61,-16,992,-271,-67,-481
525,3244465,-12,-30,1007,910,-140,140,-66,-8,993,-271,-67,-481
526,3250645,-18,-32,1011,980,-210,140,-66,-8,993,-276,-70,-466
527,3256825,-30,-35,1009,1470,-840,140,-67,1,992,-271,-61,-481
528,3263005,-30,-35,1009,1470,-840,140,-67,1,992,-271,-61,-481
529,3269185,-44,-37,1010,2310,-1890,140,-70,16,990,-273,-79,-478
530,3275365,-44,-37,1010,2940,-2660,420,-75,22,1002,-273,-79,-474
531,3281545,-48,-43,1010,2940,-2660,420,-75,22,1002,-282,-79,-474
532,3287725,-55,-45,1008,2730,-2520,1260,-79,29,991,-286,-67,-463
533,3293905,-55,-45,1008,1540,-1330,2730,-88,23,994,-286,-67,-463
534,3300085,-57,-56,1005,1540,-1330,2730,-88,23,994,-283,-79,-483
535,3306265,-50,-56,1006,70,280,5040,-87,20,993,-282,-69,-483
536,3312445,-50,-56,1006,70,280,5040,-87,20,993,-282,-69,-483
537,3318625,-50,-58,1008,-1260,1680,7490,-93,21,996,-279,-67,-480
538,3324805,-45,-54,1003,-2030,2520,8610,-84,15,996,-279,-67,-480
539,3330985,-45,-54,1003,-2030,2520,8610,-84,15,996,-286,-67,-480
540,3337165,-33,-48,1012,-2170,2730,8610,-78,10,986,-276,-63,-472
541,3343344,-38,-40,1016,-1540,2100,7420,-78,10,977,-276,-63,-472
542,3349524,-38,-40,1016,-1540,2100,7420,-72,9,977,-277,-78,-484
543,3355704,-31,-35,1000,630,-280,5460,-64,11,1009,-282,-61,-487
544,3361884,-31,-35,1000,350,70,2730,-64,11,1009,-282,-61,-487
545,3368064,-38,-48,1005,350,70,2730,-78,36,985,-286,-66,-471
546,3374244,-64,-43,1012,490,280,490,-83,33,1003,-286,-66,-471
547,3380424,-64,-43,1012,490,70,210,-83,33,1003,-285,-75,-477
548,3386604,-57,-53,1007,560,70,210,-76,30,974,-282,-78,-480
549,3392784,-61,-46,1005,420,140,1680,-76,30,974,-282,-78,-480
550,3398964,-61,-46,1005,420,140,1680,-85,30,998,-282,-70,-463
551,3405144,-55,-47,1012,700,-210,3290,-80,18,996,-282,-72,-478
552,3411324,-45,-53,1007,490,-70,4480,-80,18,996,-282,-72,-478
553,3417504,-45,-53,1007,490,-70,4480,-81,25,991,-279,-73,-478
554,3423684,-54,-45,1009,280,140,4200,-83,34,997,-279,-73,-478
555,3429864,-62,-56,1011,-70,350,4270,-83,34,997,-291,-60,-484
556,3436044,-62,-56,1011,-70,350,4270,-66,32,983,-280,-61,-468
557,3442224,-54,-32,1004,140,70,5040,-66,32,983,-280,-61,-468
558,3448404,-54,-32,1004,70,140,4690,-61,19,989,-274,-64,-475
559,3454584,-43,-22,1010,70,140,4690,-43,1,1004,-274,-64,-475
560,3460764,-22,-11,1010,350,70,4060,-43,1,1004,-286,-66,-472
561,3466944,-22,-11,1010,350,70,3360,-59,-12,969,-295,-73,-475
562,3473124,-11,-26,1000,420,70,3360,-62,-23,1009,-295,-73,-475
563,3479303,-1,-41,1012,770,-70,3080,-62,-23,1009,-291,-72,-463
564,3485483,-1,-41,1012,770,-70,3080,-76,-14,983,-291,-64,-471
565,3491663,-7,-40,1010,770,0,2240,-76,-14,983,-291,-64,-471
566,3497843,-1,-49,1012,910,-140,280,-82,-15,1002,-273,-61,-475
567,3504023,-1,-49,1012,910,-140,280,-90,1,993,-273,-61,-475
568,3510203,-20,-60,1004,630,140,-2310,-90,1,993,-297,-66,-472
569,3516383,-31,-43,1007,700,140,-5040,-70,9,990,-288,-70,-475
570,3522563,-31,-43,1007,700,140,-5040,-70,9,999,-288,-70,-475
571,3528743,-48,-50,1008,490,280,-6720,-85,27,999,-283,-60,-477
572,3534923,-48,-50,1008,560,210,-6790,-75,16,986,-283,-60,-471
573,3541103,-48,-41,1009,560,210,-6790,-75,16,986,-289,-66,-471
574,3547283,-42,-43,1005,350,350,-6160,-69,15,986,-285,-58,-477
575,3553463,-42,-43,1005,350,280,-5180,-47,-4,999,-285,-58,-477
576,3559643,-30,-27,970,490,280,-5180,-47,-4,999,-286,-70,-474
577,3565823,-25,-22,998,350,210,-4620,-67,0,984,-295,-66,-474
578,3572003,-25,-22,998,350,210,-4620,-67,0,984,-295,-66,-474
579,3578183,-28,-33,995,420,350,-4480,-49,-1,993,-289,-61,-457
580,3584363,-26,-13,996,560,210,-5040,-59,6,998,-289,-61,-457
581,3590543,-26,-13,996,560,210,-5040,-59,6,998,-292,-67,-474
582,3596723,-25,-15,1011,420,350,-6230,-37,0,987,-301,-55,-474
583,3602903,-25,-3,1003,490,280,-8680,-36,3,989,-301,-55,-474
584,3609083,-25,-3,1003,490,280,-8680,-36,3,989,-297,-63,-469
585,3615263,-22,5,1014,630,350,-12810,-18,2,1000,-298,-63,-478
586,3621442,-22,5,1014,630,560,-18410,-18,2,1000,-298,-63,-478
587,3627622,-23,11,1006,630,560,-18410,-16,23,987,-297,-57,-471
588,3633802,-67,18,1014,490,700,-23520,-23,46,995,-297,-57,-471
589,3639982,-67,18,1014,490,700,-21840,-23,46,995,-298,-64,-466
590,3646162,-87,-6,996,560,700,-21840,-53,18,975,-298,-55,-463
591,3652342,-54,-30,1003,1050,280,-12810,-77,-2,996,-298,-55,-463
592,3658522,-54,-30,1003,1050,280,-12810,-77,-2,996,-310,-58,-471
593,3664702,-40,-59,1007,1050,0,-2730,-94,-2,991,-310,-58,-471
594,3670882,-24,-70,1008,840,-70,4480,-94,-2,991,-298,-57,-472
595,3677062,-24,-70,1008,840,-70,4480,-84,-12,997,-292,-60,-475
596,3683242,-13,-40,1006,630,-210,7840,-70,0,989,-292,-60,-475
597,3689422,-13,-17,1009,420,0,6930,-70,0,989,-297,-55,-460
598,3695602,-19,-17,1009,420,0,6930,-29,-15,992,-309,-63,-471
599,3701782,-12,-9,1011,630,-140,3710,-29,-15,984,-309,-63,-471
600,3707962,-12,-9,1011,420,70,-210,-58,4,984,-303,-61,-469
601,3714142,-22,-21,1000,420,70,-210,-43,-8,1003,-303,-61,-469
602,3720322,-17,-25,1017,700,140,-3710,-43,-8,1003,-309,-60,-472
603,3726502,-17,-25,1017,700,140,-6300,-90,9,970,-295,-52,-463
604,3732682,-26,-43,998,560,210,-6300,-59,-16,1002,-295,-52,-463
605,3738861,-2,-47,1022,980,140,-8610,-59,-16,1002,-310,-54,-465
606,3745041,-2,-47,1022,980,140,-8610,-90,-20,985,-310,-57,-465
607,3751221,-14,-43,999,770,210,-10920,-90,-20,985,-301,-57,-465
608,3757401,-16,-34,1015,1050,140,-12530,-66,-4,1008,-304,-60,-469
609,3763581,-16,-34,1015,1050,140,-12530,-68,11,976,-304,-60,-469
610,3769761,-38,-40,1001,770,280,-13510,-68,11,976,-307,-57,-463
611,3775941,-38,-25,1010,980,210,-13370,-62,0,997,-321,-66,-462
612,3782121,-40,-25,1010,980,210,-13370,-64,25,978,-321,-66,-462
613,3788301,-49,-36,1000,560,350,-12600,-64,25,978,-313,-58,-462
614,3794481,-49,-36,1000,770,280,-12250,-52,20,1000,-313,-58,-462
615,3800661,-46,-21,1005,770,280,-12250,-52,20,1000,-312,-66,-463
616,3806841,-42,-24,1005,490,420,-12600,-57,11,996,-315,-63,-466
617,3813021,-42,-24,1005,490,420,-14140,-53,11,996,-315,-63,-466
618,3819201,-31,-26,1012,770,350,-14140,-53,11,996,-313,-61,-463
619,3825381,-14,-32,1004,560,490,-17220,-65,-11,995,-322,-64,-466
620,3831561,-14,-32,1004,560,490,-17220,-53,0,979,-322,-64,-466
621,3837741,0,-19,1016,770,490,-22400,-53,0,979,-327,-64,-466
622,3843921,-22,-40,976,420,840,-28490,-65,-3,995,-327,-64,-466
623,3850101,-22,-40,976,420,840,-28490,-65,-3,995,-324,-57,-466
624,3856281,-2,-25,979,910,700,-34090,-60,-12,996,-316,-63,-462
625,3862461,-2,-25,918,560,910,-38500,-47,-8,952,-316,-63,-462
626,3868641,-3,-21,918,560,910,-38500,-47,-8,952,-318,-61,-462
627,3874821,-9,-16,638,980,840,-41720,-50,-19,1007,-318,-67,-471
628,3881001,-9,-16,638,700,910,-43470,-50,-19,992,-325,-67,-471
629,3887181,-31,-31,962,700,910,-43470,-64,2,992,-330,-60,-465
630,3893360,-32,-13,807,980,840,-43820,-54,8,954,-330,-60,-465
631,3899540,-32,-13,807,980,840,-43820,-54,8,954,-336,-72,-466
632,3905720,-31,-23,994,980,910,-43050,-35,-5,1026,-324,-70,-468
633,3911900,-28,-20,855,1120,770,-42840,-55,-1,958,-324,-70,-468
634,3918080,-28,-20,855,1120,770,-42840,-55,-1,958,-340,-69,-454
635,3924260,-16,-4,981,1050,910,-43750,-16,-4,995,-340,-69,-454
636,3930440,1,9,908,980,910,-46550,-16,-4,995,-331,-63,-478
637,3936620,1,9,908,980,910,-46550,-22,-27,996,-336,-57,-460
638,3942800,0,19,975,910,1050,-51030,-10,-11,985,-336,-57,-460
639,3948980,0,19,990,910,1330,-56000,-10,-11,985,-340,-60,-466
640,3955160,-8,30,990,910,1330,-56000,-8,-6,1003,-343,-73,-459
641,3961340,-25,24,933,840,1260,-59080,0,11,1000,-343,-73,-459
642,3967520,-25,24,933,910,1330,-59010,0,11,1000,-346,-75,-457
643,3973700,-51,25,960,910,1330,-59010,-13,24,972,-346,-75,-457
644,3979880,-51,13,947,910,1330,-56910,-13,24,972,-352,-67,-459
645,3986060,-51,13,947,910,1330,-56910,-17,23,994,-351,-73,-462
646,3992240,-39,16,871,1050,1190,-55230,-18,-11,988,-351,-73,-462
647,3998420,-23,16,827,1050,1120,-54320,-18,-11,988,-348,-72,-468
648,4004600,-23,16,827,1050,1120,-54320,-7,-12,983,-348,-72,-463
649,4010780,-7,32,851,1120,1050,-53760,13,-17,998,-348,-63,-463
650,4016960,-2,43,951,1120,1050,-54460,13,-17,998,-349,-69,-457
651,4023140,-2,43,951,1120,1050,-54460,0,-37,983,-349,-69,-457
652,4029319,3,47,802,1190,1120,-55930,0,-37,983,-352,-67,-451
653,4035499,3,47,961,1120,1050,-57260,22,-24,1006,-361,-66,-471
654,4041679,6,35,961,1120,1050,-57260,-9,-17,995,-361,-66,-471
655,4047859,-13,25,982,910,1260,-58520,-9,-17,995,-354,-66,-465
656,4054039,-13,25,982,910,1260,-61180,0,3,995,-354,-66,-465
657,4060219,-22,39,1002,910,1260,-61180,0,3,995,-355,-67,-465
658,4066399,-29,38,997,980,1260,-64330,13,-3,995,-364,-66,-469
659,4072579,-29,38,997,980,1260,-64330,0,9,975,-364,-66,-469
660,4078759,-28,29,996,980,1400,-66920,0,9,975,-367,-67,-463
661,4084939,-11,32,1006,1330,1260,-68670,0,-12,996,-369,-70,-463
662,4091119,-11,32,1006,1330,1260,-68670,-14,-20,990,-369,-70,-463
663,4097299,-6,11,1001,1120,1330,-68460,-14,-20,990,-378,-60,-466
664,4103479,-14,-11,1021,1330,1120,-67760,-47,-4,983,-378,-60,-466
665,4109659,-14,-11,1021,1330,1120,-67760,-47,-4,983,-381,-72,-463
666,4115839,-15,-7,989,1120,1330,-67690,-30,-21,1005,-375,-72,-468
667,4122019,-15,-7,989,1050,1260,-67690,-32,-23,1008,-375,-72,-468
668,4128199,-5,-5,1002,1050,1260,-67690,-32,-23,1008,-375,-64,-463
669,4134379,-12,-10,1008,910,1190,-66780,-51,-27,986,-375,-64,-463
670,4140559,-12,-10,1008,840,1190,-65590,-48,-16,986,-373,-58,-462
671,4146739,0,-16,1011,840,1190,-65590,-48,-16,986,-382,-61,-459
672,4152919,-9,-27,1001,700,1190,-64050,-61,-28,995,-382,-61,-459
673,4159099,-9,-27,1001,700,1190,-64050,-61,-28,995,-385,-61,-462
674,4165279,6,-19,1017,630,1190,-63770,-43,-18,989,-393,-61,-469
675,4171459,5,-18,1003,560,1120,-64540,-62,-39,998,-393,-61,-469
676,4177638,5,-18,1003,560,1120,-64540,-62,-39,998,-387,-61,-471
677,4183818,4,1,1007,630,1050,-66710,-9,-31,995,-387,-61,-471
678,4189998,16,6,1004,630,1260,-68810,-20,-30,979,-385,-60,-475
679,4196178,16,6,1004,630,1260,-68810,-20,-30,979,-387,-57,-466
680,4202358,10,12,987,770,1190,-71120,-28,-40,1011,-387,-57,-466
681,4208538,10,12,987,700,1260,-72450,-28,-40,1011,-396,-51,-454
682,4214718,4,-7,1010,700,1260,-72450,-50,-31,979,-396,-61,-453
683,4220898,5,-9,1004,560,1330,-72800,-42,-28,997,-396,-61,-453
684,4227078,5,-9,1004,560,1190,-72100,-42,-28,997,-390,-58,-466
685,4233258,0,-13,1006,560,1190,-72100,-32,-26,993,-390,-58,-466
686,4239438,-3,-11,1011,420,1260,-72170,-32,-26,984,-408,-54,-469
687,4245618,-3,-11,1011,420,1260,-72170,-46,-32,984,-409,-51,-469
688,4251798,6,-7,1007,630,1260,-72590,-24,-34,984,-409,-51,-469
689,4257978,7,3,1000,630,1260,-72520,-24,-34,984,-409,-52,-465
690,4264158,7,3,1000,630,1260,-72520,-25,-40,1002,-409,-52,-465
691,4270338,13,4,1004,910,1260,-72240,-37,-34,981,-412,-57,-474
692,4276518,7,-7,1006,910,1260,-71120,-37,-34,981,-408,-45,-465
693,4282698,7,-7,1006,910,1260,-71120,-36,-25,997,-408,-45,-465
694,4288878,-10,2,1005,980,1260,-70630,-36,-25,997,-406,-43,-465
695,4295058,-10,2,1005,980,1120,-70490,-30,-11,991,-414,-46,-477
696,4301238,-13,2,1005,980,1120,-70490,-32,-20,981,-414,-46,-477
697,4307417,2,-14,1013,910,1260,-70210,-32,-20,981,-412,-54,-469
698,4313597,2,-14,1013,980,1190,-69580,-38,-26,1005,-412,-54,-469
699,4319777,-8,-1,1007,980,1190,-69580,-38,-6,981,-417,-42,-474
