Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
891,5506328,-2,-31,1007,560,70,210,-62,-25,993,-453,-51,-523
892,5512508,-2,-31,1007,490,0,210,-62,-25,993,-453,-55,-522
893,5518688,-1,-31,1008,490,0,210,-63,-26,996,-462,-63,-523
894,5524868,-2,-32,1008,490,70,210,-64,-23,995,-462,-63,-523
895,5531048,-2,-32,1008,490,70,210,-64,-23,995,-460,-54,-526
896,5537228,-2,-30,1007,490,70,210,-62,-27,988,-460,-54,-526
897,5543408,-3,-32,1007,490,0,210,-63,-23,992,-456,-49,-520
898,5549588,-3,-32,1007,490,0,210,-63,-23,992,-457,-64,-522
899,5555768,-3,-30,1007,490,0,210,-62,-25,995,-457,-64,-522
900,5561948,-2,-29,1007,490,0,210,-62,-25,995,-457,-61,-520
901,5568128,-2,-29,1007,490,0,210,-62,-21,989,-456,-60,-526
902,5574308,-3,-28,1007,560,0,280,-60,-21,996,-456,-60,-526
903,5580488,-3,-29,1008,490,70,210,-60,-21,996,-454,-64,-520
904,5586668,-3,-29,1008,490,70,210,-61,-22,991,-454,-64,-520
905,5592848,-5,-29,1007,490,0,210,-61,-22,994,-444,-55,-517
906,5599027,-5,-29,1007,490,0,210,-61,-23,994,-463,-61,-517
907,5605207,-4,-28,1008,490,0,210,-62,-20,992,-463,-61,-517
908,5611387,-3,-29,1007,490,70,210,-62,-20,992,-460,-61,-526
909,5617567,-3,-29,1007,490,0,210,-60,-24,989,-451,-55,-531
910,5623747,-2,-29,1007,490,0,210,-63,-22,986,-451,-55,-531
911,5629927,-3,-30,1006,490,0,210,-63,-22,986,-450,-55,-522
912,5636107,-3,-30,1006,490,0,210,-63,-25,992,-450,-55,-522
913,5642287,-2,-31,1008,490,0,210,-63,-25,992,-459,-54,-519
914,5648467,-2,-30,1006,490,0,280,-62,-23,990,-457,-63,-520
915,5654647,-2,-30,1006,490,0,280,-63,-22,993,-457,-63,-520
916,5660827,-2,-31,1007,490,70,210,-63,-22,993,-462,-60,-520
917,5667007,-2,-30,1006,490,0,210,-62,-27,986,-462,-60,-520
918,5673187,-2,-30,1006,490,0,210,-61,-26,994,-456,-55,-516
919,5679367,-3,-31,1007,490,0,280,-61,-26,994,-456,-57,-528
920,5685547,-3,-31,1007,490,70,210,-64,-22,990,-456,-57,-528
921,5691727,-3,-31,1007,490,70,210,-64,-22,990,-457,-57,-523
922,5697907,-3,-31,1007,490,70,210,-62,-23,990,-460,-61,-525
923,5704087,-3,-31,1007,490,70,280,-61,-21,989,-460,-61,-525
924,5710267,-2,-30,1008,560,0,280,-61,-21,989,-450,-63,-520
925,5716447,-3,-30,1007,490,0,280,-62,-25,987,-450,-63,-520
926,5722627,-3,-30,1007,490,0,280,-62,-23,991,-457,-61,-517
927,5728807,-3,-30,1008,490,70,210,-62,-23,991,-463,-60,-517
928,5734986,-2,-29,1007,490,0,280,-62,-20,993,-463,-60,-517
929,5741167,-2,-29,1007,490,0,280,-62,-20,993,-453,-57,-526
930,5747346,-2,-31,1008,490,70,280,-62,-22,993,-445,-49,-525
931,5753526,-2,-30,1006,490,70,280,-61,-23,991,-445,-49,-525
932,5759706,-4,-30,1006,490,70,280,-61,-23,991,-454,-54,-522
933,5765886,-3,-29,1007,490,70,280,-62,-26,985,-454,-54,-522
934,5772066,-3,-29,1007,490,0,280,-62,-26,992,-456,-48,-517
935,5778246,-3,-30,1007,490,0,280,-63,-25,992,-445,-51,-520
936,5784426,-2,-30,1007,490,0,210,-61,-23,991,-445,-51,-520
937,5790606,-2,-30,1007,490,0,210,-61,-23,991,-453,-63,-523
938,5796786,-2,-30,1007,490,70,210,-64,-26,993,-453,-63,-523
939,5802966,-3,-31,1007,490,0,280,-63,-24,990,-454,-60,-522
940,5809146,-3,-31,1007,490,0,280,-63,-24,990,-448,-49,-520
941,5815326,-2,-31,1007,560,0,210,-62,-23,997,-448,-49,-520
942,5821506,-3,-31,1007,490,0,210,-62,-23,997,-453,-52,-514
943,5827686,-3,-31,1007,490,0,210,-63,-23,988,-462,-67,-525
944,5833866,-3,-30,1007,490,0,280,-61,-25,992,-462,-67,-525
945,5840046,-3,-30,1008,490,0,210,-61,-25,992,-460,-61,-522
946,5846226,-4,-30,1008,490,0,210,-64,-24,996,-460,-61,-522
947,5852406,-3,-29,1007,490,70,210,-64,-24,996,-460,-63,-517
948,5858586,-3,-29,1007,490,0,210,-64,-24,996,-457,-57,-516
949,5864766,-3,-31,1008,490,0,210,-63,-23,992,-457,-57,-516
950,5870946,-2,-30,1007,490,70,210,-63,-23,992,-457,-61,-523
951,5877125,-2,-30,1007,490,70,210,-63,-25,992,-456,-58,-517
952,5883306,-2,-31,1008,490,0,210,-64,-25,990,-456,-58,-517
953,5889485,-2,-31,1008,490,0,210,-64,-25,990,-451,-60,-517
954,5895665,-2,-31,1008,490,0,210,-62,-21,995,-451,-60,-517
955,5901845,-2,-30,1006,490,0,210,-64,-22,993,-457,-58,-525
956,5908025,-3,-31,1007,490,0,210,-64,-22,993,-459,-55,-519
957,5914205,-3,-31,1007,490,0,210,-62,-25,995,-459,-55,-519
958,5920385,-3,-31,1007,490,0,280,-62,-25,995,-460,-51,-516
959,5926565,-3,-31,1007,490,0,280,-64,-22,993,-460,-51,-520
960,5932745,-2,-30,1007,490,0,280,-62,-25,996,-453,-69,-520
961,5938925,-2,-30,1008,490,0,280,-62,-25,996,-454,-57,-516
962,5945105,-2,-30,1008,490,0,280,-62,-22,989,-454,-57,-516
963,5951285,-4,-30,1007,490,0,280,-62,-22,995,-454,-58,-528
964,5957465,-2,-28,1008,560,70,210,-61,-23,995,-457,-55,-513
965,5963645,-2,-28,1008,560,70,210,-61,-22,992,-457,-55,-513
966,5969825,-3,-30,1008,560,70,210,-61,-22,992,-450,-57,-517
967,5976005,-4,-30,1008,490,70,280,-62,-23,993,-450,-57,-517
968,5982185,-4,-30,1008,490,70,280,-61,-22,997,-448,-49,-516
969,5988365,-3,-29,1007,490,70,210,-61,-22,997,-456,-57,-525
970,5994545,-3,-31,1006,490,0,210,-61,-26,990,-456,-57,-525
971,6000725,-3,-31,1006,490,0,210,-61,-26,990,-456,-57,-516
972,6006905,-3,-30,1008,490,0,210,-61,-23,994,-460,-61,-525
973,6013084,-3,-30,1007,490,0,280,-61,-22,995,-460,-61,-525
974,6019265,-2,-29,1007,490,0,280,-61,-22,995,-459,-54,-523
975,6025444,-3,-30,1007,490,0,280,-61,-23,989,-459,-54,-523
976,6031624,-3,-30,1007,490,0,280,-62,-23,990,-463,-60,-519
977,6037804,-4,-30,1007,490,0,280,-62,-23,990,-462,-54,-523
978,6043984,-3,-30,1008,490,0,210,-63,-24,992,-462,-54,-523
979,6050164,-3,-30,1008,490,0,210,-63,-24,992,-453,-66,-519
980,6056344,-2,-32,1006,490,0,210,-64,-23,991,-453,-66,-522
981,6062524,-2,-30,1007,490,70,210,-61,-24,990,-450,-52,-522
982,6068704,-2,-30,1007,490,70,210,-61,-24,990,-465,-60,-525
983,6074884,-2,-30,1007,490,70,210,-62,-25,993,-465,-60,-525
984,6081064,-2,-31,1006,490,70,210,-64,-26,990,-448,-49,-519
985,6087244,-2,-31,1006,490,70,210,-64,-26,990,-453,-55,-525
986,6093424,-2,-30,1007,490,70,210,-63,-23,993,-453,-55,-525
987,6099604,-2,-30,1007,560,0,210,-63,-23,993,-454,-61,-529
988,6105784,-2,-30,1007,560,0,210,-64,-24,989,-454,-61,-529
989,6111964,-2,-31,1007,490,0,210,-63,-26,985,-454,-49,-519
990,6118144,-2,-31,1007,490,0,210,-63,-26,985,-456,-57,-514
991,6124324,-3,-31,1006,490,0,210,-61,-24,991,-456,-57,-514
992,6130504,-2,-30,1007,490,0,210,-61,-24,992,-460,-48,-522
993,6136684,-2,-30,1007,490,0,210,-64,-24,992,-459,-60,-516
994,6142864,-4,-31,1007,490,0,210,-62,-24,990,-459,-60,-516
995,6149044,-4,-31,1007,490,0,280,-62,-24,990,-453,-57,-520
996,6155224,-4,-31,1007,490,0,280,-62,-26,989,-453,-57,-520
997,6161403,-3,-30,1008,490,0,280,-63,-24,997,-463,-60,-531
998,6167583,-2,-31,1007,490,0,280,-63,-24,997,-456,-51,-517
999,6173763,-2,-31,1007,490,0,280,-62,-22,987,-456,-51,-517
1000,6179943,-3,-30,1007,560,0,210,-62,-22,987,-459,-54,-520
1001,6186123,-3,-30,1007,490,0,210,-60,-24,996,-459,-54,-519
1002,6192303,-3,-29,1008,490,0,210,-63,-23,992,-459,-64,-519
1003,6198483,-3,-30,1007,490,0,210,-63,-23,992,-454,-52,-520
1004,6204663,-3,-30,1007,490,0,280,-62,-22,996,-454,-52,-520
1005,6210843,-4,-29,1007,490,0,280,-61,-23,992,-456,-55,-519
1006,6217023,-3,-28,1007,490,0,210,-61,-23,992,-462,-57,-522
1007,6223203,-3,-28,1007,490,0,210,-61,-22,991,-462,-57,-522
1008,6229383,-3,-31,1006,490,70,210,-61,-22,991,-453,-66,-517
1009,6235563,-2,-31,1007,490,0,280,-63,-23,993,-453,-66,-517
1010,6241743,-2,-31,1007,490,0,280,-62,-24,997,-463,-52,-519
1011,6247923,-3,-31,1006,560,0,210,-62,-24,997,-457,-52,-519
1012,6254103,-3,-31,1008,560,0,210,-63,-22,991,-457,-52,-519
1013,6260283,-3,-31,1008,560,0,210,-63,-26,988,-453,-57,-517
1014,6266463,-3,-31,1007,490,0,210,-63,-26,988,-453,-55,-516
1015,6272643,-3,-31,1007,560,70,280,-62,-25,994,-453,-55,-516
1016,6278823,-2,-31,1007,560,70,280,-62,-25,994,-457,-57,-523
1017,6285003,-1,-31,1007,490,0,280,-63,-23,992,-457,-57,-523
1018,6291183,-1,-31,1007,490,0,210,-62,-23,996,-468,-52,-520
1019,6297362,-2,-30,1007,490,0,210,-62,-23,996,-462,-54,-517
1020,6303543,-2,-30,1007,560,0,280,-63,-26,987,-462,-54,-517
1021,6309722,-2,-30,1007,560,0,280,-63,-26,994,-463,-58,-514
1022,6315902,-3,-30,1006,490,0,210,-62,-24,994,-463,-58,-507
1023,6322082,-3,-29,1007,490,0,280,-63,-22,991,-457,-58,-507
