Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
675,4171458,-56,-57,1008,4830,-5040,1610,-83,21,994,-357,-69,-468
676,4177638,-56,-57,1008,4830,-5040,1610,-83,21,994,-345,-69,-468
677,4183818,-53,-47,1007,4270,-4480,4130,-76,27,993,-352,-75,-474
678,4189998,-53,-47,1007,2240,-2310,6580,-76,27,993,-352,-75,-474
679,4196178,-64,-43,1001,2240,-2310,6580,-77,36,989,-349,-73,-468
680,4202358,-73,-49,1003,420,0,8400,-81,50,980,-346,-70,-471
681,4208538,-73,-49,1003,420,1120,9940,-81,50,980,-346,-70,-471
682,4214717,-77,-54,1010,-560,1120,9940,-79,43,995,-355,-67,-468
683,4220897,-71,-42,1009,-630,1260,10920,-64,44,990,-355,-67,-468
684,4227077,-71,-42,1009,-630,1260,10920,-64,44,990,-360,-76,-471
685,4233257,-68,-31,1012,-70,490,11060,-60,40,1000,-351,-81,-469
686,4239437,-68,-22,1004,420,-140,10220,-60,40,1000,-351,-81,-469
687,4245617,-68,-22,1004,420,-140,10220,-53,50,978,-346,-72,-462
688,4251797,-76,-21,1010,560,-210,8960,-47,53,997,-352,-75,-466
689,4257977,-76,-25,1006,350,70,7560,-47,53,997,-352,-75,-466
690,4264157,-84,-25,1006,350,70,7560,-54,63,986,-354,-75,-472
691,4270337,-86,-15,1011,-70,700,6160,-54,70,997,-354,-75,-472
692,4276517,-86,-15,1011,-350,1050,4130,-41,70,997,-345,-72,-475
693,4282697,-87,-23,1007,-350,1050,4130,-54,50,993,-345,-70,-471
694,4288877,-73,-18,1011,-140,840,2310,-54,50,993,-345,-70,-471
695,4295057,-73,-18,1011,-140,840,1330,-57,44,988,-354,-66,-475
696,4301237,-69,-29,1011,140,350,1330,-71,38,989,-354,-66,-466
697,4307417,-67,-40,1009,490,70,1750,-71,38,989,-351,-73,-466
698,4313597,-67,-40,1009,490,70,1750,-79,43,999,-351,-66,-474
699,4319777,-70,-46,1008,910,-560,2310,-79,43,999,-351,-66,-474
700,4325957,-77,-54,1006,1190,-910,2450,-82,46,987,-352,-75,-463
701,4332137,-77,-54,1006,1190,-910,2450,-97,36,990,-357,-63,-480
702,4338316,-64,-68,1009,1190,-910,2940,-97,36,990,-357,-63,-480
703,4344497,-64,-34,1007,560,-210,3290,-70,20,991,-348,-70,-481
704,4350676,-45,-34,1007,560,-210,3290,-52,0,985,-348,-70,-481
705,4356856,-26,-25,1000,-350,1120,3780,-52,0,985,-360,-72,-474
706,4363036,-26,-25,1000,-1330,2310,3920,-53,-17,992,-364,-63,-480
707,4369216,-10,-15,1010,-1330,2310,3920,-53,-17,992,-364,-63,-480
708,4375396,-23,-21,1009,-1540,2590,4270,-52,-8,993,-366,-66,-484
709,4381576,-23,-21,1009,-1540,2590,4340,-52,-12,989,-364,-60,-483
710,4387756,-16,-23,1012,-770,1540,4340,-52,-12,989,-364,-60,-483
711,4393936,-19,-19,1012,0,560,3360,-53,-9,996,-358,-57,-477
712,4400116,-19,-19,1012,0,560,3360,-60,-3,987,-358,-57,-477
713,4406296,-19,-25,1010,700,-210,1680,-60,-3,987,-358,-58,-472
714,4412476,-30,-40,1006,910,-560,910,-80,-4,992,-361,-60,-484
715,4418656,-30,-40,1006,910,-560,910,-80,-4,992,-361,-60,-484
716,4424836,-18,-52,1014,910,-490,1400,-74,0,970,-361,-61,-478
717,4431016,-18,-52,1002,560,-140,2030,-96,-16,1020,-361,-61,-483
718,4437196,-20,-59,1002,560,-140,2030,-96,-16,1020,-366,-55,-483
719,4443376,-23,-68,1008,280,210,2450,-92,0,973,-358,-48,-484
720,4449556,-23,-68,1008,210,210,2590,-95,-18,998,-358,-48,-484
721,4455736,-14,-63,1006,210,210,2590,-95,-18,998,-352,-55,-480
722,4461916,-10,-45,1014,140,280,2240,-86,-7,970,-364,-52,-487
723,4468096,-10,-45,1014,140,280,1470,-86,-7,970,-364,-52,-487
724,4474276,-16,-45,1001,140,420,1470,-69,-23,1010,-364,-60,-487
725,4480456,-8,-34,1005,420,0,840,-61,-15,987,-364,-60,-487
726,4486635,-8,-34,1005,420,0,840,-61,-15,987,-367,-54,-477
727,4492815,-9,-24,1019,700,-210,350,-67,-11,990,-361,-51,-480
728,4498995,-28,-40,1001,630,-140,280,-67,-11,990,-361,-51,-480
729,4505175,-28,-40,1001,630,-140,280,-71,4,986,-367,-54,-481
730,4511355,-27,-38,1015,350,140,210,-81,0,1006,-369,-46,-475
731,4517535,-27,-38,1001,70,490,490,-81,0,1006,-369,-46,-475
732,4523715,-38,-54,1001,70,490,490,-79,10,989,-375,-51,-499
733,4529895,-35,-51,1006,-210,770,1120,-82,8,992,-375,-51,-499
734,4536075,-35,-51,1006,-420,1050,1680,-82,8,992,-385,-51,-474
735,4542255,-31,-42,1011,-420,1050,1680,-68,-3,985,-369,-46,-484
736,4548435,-17,-29,1008,-350,910,2100,-68,-3,985,-369,-46,-484
737,4554615,-17,-29,1008,-350,910,2100,-59,-12,999,-384,-46,-475
738,4560795,-12,-28,1008,-280,770,1750,-67,-8,983,-384,-46,-477
739,4566975,-13,-28,1009,-280,770,1330,-67,-8,983,-384,-46,-477
740,4573155,-13,-28,1009,-280,770,1330,-60,-18,1005,-367,-36,-483
741,4579335,-12,-32,1005,210,280,980,-62,-15,984,-367,-36,-483
742,4585515,-7,-28,1017,420,-70,1050,-62,-15,984,-375,-48,-478
743,4591695,-7,-28,1017,420,-70,1050,-63,-16,998,-387,-48,-481
744,4597875,-15,-34,995,0,350,980,-63,-16,998,-387,-48,-481
745,4604055,-15,-34,1017,70,420,840,-68,-10,990,-370,-54,-492
746,4610235,-10,-29,1017,70,420,840,-45,-15,1003,-370,-54,-492
747,4616415,-9,-18,1014,280,70,1120,-45,-15,1003,-384,-37,-483
748,4622594,-9,-18,1014,280,-70,1890,-63,-25,980,-385,-46,-483
749,4628774,-6,-28,998,280,-70,1890,-45,-38,1011,-385,-46,-483
750,4634954,7,-21,1020,350,70,2940,-45,-38,1011,-381,-48,-478
751,4641134,7,-21,1020,350,70,2940,-68,-23,974,-382,-43,-474
752,4647314,0,-33,1004,280,-140,3780,-68,-23,974,-382,-43,-474
753,4653494,5,-34,1006,210,-140,3990,-78,-37,994,-390,-36,-480
754,4659674,5,-34,1006,210,-140,3990,-59,-25,991,-390,-36,-480
755,4665854,3,-32,1009,350,-210,3710,-59,-25,991,-388,-37,-481
756,4672034,6,-29,1012,140,-280,3290,-62,-35,1002,-388,-51,-472
757,4678214,6,-29,1012,140,-280,3290,-62,-35,1000,-388,-51,-472
758,4684394,5,-34,1000,350,-210,2940,-56,-38,1000,-391,-43,-486
759,4690574,5,-34,1016,140,-210,3220,-70,-35,995,-391,-43,-486
760,4696754,12,-36,1016,140,-210,3220,-70,-35,995,-394,-39,-490
761,4702934,11,-26,1003,420,-420,3570,-74,-39,988,-394,-45,-489
762,4709114,11,-26,1003,210,-280,3850,-57,-33,997,-394,-45,-489
763,4715294,9,-38,973,210,-280,3850,-57,-33,997,-402,-49,-489
764,4721474,14,-31,1018,490,-420,3710,-53,-25,966,-396,-36,-478
765,4727654,14,-31,1018,490,-420,3710,-53,-25,966,-396,-36,-478
766,4733834,-4,-32,958,350,-420,3010,-77,-35,1015,-393,-43,-481
767,4740014,6,-31,1022,490,-420,2100,-56,-18,976,-393,-43,-481
768,4746194,6,-31,1022,490,-420,2100,-56,-18,976,-402,-33,-478
769,4752374,-10,-18,994,350,-350,700,-30,-9,998,-391,-40,-481
770,4758554,-14,-20,1018,490,-420,-840,-74,-3,985,-391,-40,-481
771,4764733,-14,-20,1018,490,-420,-840,-74,-3,985,-406,-39,-483
772,4770913,-26,-17,963,420,-350,-1890,-42,-10,1000,-406,-40,-487
773,4777093,-26,-17,963,630,-420,-1890,-42,-10,1000,-402,-40,-487
774,4783273,-12,-20,1004,630,-420,-1890,-61,-5,979,-406,-40,-481
775,4789453,-23,-34,940,490,-490,-1120,-70,-20,1032,-406,-40,-481
776,4795633,-23,-34,940,700,-490,420,-70,-20,1032,-406,-37,-475
777,4801813,-21,-39,1014,700,-490,420,-65,-7,982,-400,-40,-484
778,4807993,-23,-38,998,560,-490,2310,-80,2,986,-400,-40,-484
779,4814173,-23,-38,998,560,-490,2310,-80,2,986,-402,-39,-478
780,4820353,-22,-49,1010,630,-630,3990,-68,-5,962,-402,-39,-478
781,4826533,-18,-22,1006,630,-700,4550,-68,-5,962,-414,-43,-484
782,4832713,-18,-22,1006,630,-700,4550,-60,-21,1022,-400,-46,-469
783,4838893,-12,-22,1001,630,-560,3920,-54,-5,978,-400,-46,-469
784,4845073,-9,-22,1012,840,-630,2800,-54,-5,978,-399,-39,-484
785,4851253,-9,-22,1012,840,-630,2800,-50,-4,981,-405,-42,-483
786,4857433,-18,-23,995,560,-420,1400,-50,-4,996,-405,-42,-483
787,4863613,-18,-23,995,700,-490,-210,-61,-13,996,-397,-51,-480
788,4869793,-16,-28,993,700,-490,-210,-63,-4,1006,-397,-51,-480
789,4875973,-26,-39,978,700,-420,-1470,-63,-4,1006,-415,-49,-480
790,4882153,-26,-39,978,630,-350,-1890,-61,-9,981,-417,-43,-483
791,4888333,-26,-26,961,630,-350,-1890,-70,6,972,-417,-43,-483
792,4894513,-22,-37,1016,630,-490,-1680,-70,6,972,-412,-39,-487
793,4900693,-22,-37,1016,630,-490,-1680,-48,-6,1005,-412,-40,-478
794,4906873,-17,-34,993,490,-420,-980,-48,-6,1005,-412,-40,-478
795,4913052,-7,-7,992,770,-770,70,-60,-27,997,-415,-40,-486
796,4919232,-7,-7,992,770,-770,70,-43,-22,983,-415,-40,-486
797,4925412,-2,-16,1003,350,-490,1400,-43,-22,983,-418,-39,-478
798,4931592,1,-14,1012,770,-910,1820,-49,-30,994,-421,-40,-474
799,4937772,1,-14,1012,770,-910,1820,-41,-26,981,-421,-40,-474
800,4943952,-6,-11,1001,350,-490,2240,-41,-26,981,-417,-42,-484
801,4950132,-6,-11,1001,560,-630,2380,-62,-12,993,-417,-42,-484
802,4956312,-10,-22,1013,560,-630,2380,-62,-12,993,-426,-45,-483
803,4962492,-17,-24,991,630,-630,2310,-50,-10,988,-415,-49,-475
804,4968672,-17,-24,991,630,-490,1960,-54,-18,990,-415,-49,-475
805,4974852,-3,-20,1030,490,-490,1960,-54,-18,990,-430,-48,-472
806,4981032,-17,-20,984,630,-700,1540,-40,-8,1002,-426,-54,-487
807,4987212,-17,-20,984,630,-700,1540,-65,-3,967,-426,-54,-487
808,4993392,-15,-21,1001,490,-420,1470,-65,-3,967,-426,-43,-475
809,4999572,5,-18,1008,700,-770,1190,-49,-43,1009,-426,-43,-475
810,5005752,5,-18,1008,700,-770,1190,-49,-43,1009,-427,-39,-480
811,5011932,2,-8,1015,280,-350,770,-45,-15,977,-429,-48,-471
812,5018112,1,-11,1016,630,-420,210,-34,-37,995,-429,-48,-471
813,5024292,1,-11,1016,630,-420,210,-34,-37,995,-438,-46,-475
814,5030471,1,-26,997,350,0,-140,-64,-31,977,-438,-46,-475
815,5036652,1,-26,997,630,-350,-980,-64,-31,1013,-424,-42,-475
816,5042831,7,-15,1008,630,-350,-980,-52,-40,1013,-429,-37,-480
817,5049011,2,-22,963,280,70,-1400,-66,-22,953,-429,-37,-480
818,5055191,2,-22,963,280,-280,-2170,-66,-22,953,-426,-42,-475
819,5061371,12,-24,998,630,-280,-2170,-54,-40,1007,-436,-40,-475
820,5067551,-1,-26,973,210,70,-2730,-33,-30,1000,-436,-40,-475
821,5073731,-1,-26,973,210,70,-2730,-33,-30,1000,-429,-55,-475
822,5079911,3,-11,1002,700,-280,-2870,-59,-21,998,-429,-55,-475
823,5086091,-3,-23,995,350,-140,-2100,-59,-21,998,-435,-45,-477
824,5092271,-3,-23,995,350,-140,-2100,-47,-45,982,-432,-49,-472
825,5098451,9,-11,1020,420,0,-1470,-78,-33,974,-432,-49,-472
826,5104631,7,-29,953,490,0,-1120,-78,-33,974,-435,-46,-475
827,5110811,7,-29,953,490,0,-1120,-31,-41,1009,-439,-46,-472
828,5116991,15,-27,999,490,0,-1400,-66,-49,988,-439,-46,-472
829,5123171,15,-27,999,630,70,-2870,-66,-49,988,-442,-46,-468
830,5129351,25,-23,1006,630,70,-2870,-53,-34,974,-442,-46,-468
831,5135531,8,-20,1015,420,140,-4200,-53,-34,974,-433,-58,-462
832,5141711,8,-20,1015,420,70,-4900,-48,-33,1013,-438,-48,-475
833,5147891,-10,-14,978,630,70,-4900,-47,-27,974,-438,-48,-475
834,5154071,-2,-24,1014,490,140,-4970,-47,-27,974,-444,-49,-466
835,5160251,-2,-24,1014,490,140,-4970,-65,-31,1023,-444,-49,-480
836,5166431,-1,-30,992,420,140,-4340,-64,-29,961,-435,-48,-480
837,5172611,7,-13,1021,560,70,-3220,-64,-29,961,-447,-48,-469
838,5178790,7,-13,1021,560,70,-3220,-55,-34,994,-447,-48,-469
839,5184971,-3,-37,998,420,70,-1750,-55,-34,994,-445,-61,-465
840,5191150,3,-32,1016,490,-70,-350,-61,-35,1002,-451,-52,-468
841,5197330,3,-32,1016,490,-70,-350,-82,-36,981,-451,-52,-468
842,5203510,4,-31,1001,420,0,700,-82,-36,981,-444,-63,-475
843,5209690,4,-31,1001,350,0,1680,-49,-33,1008,-444,-63,-475
844,5215870,12,-32,1014,350,0,1680,-49,-33,1002,-442,-61,-469
845,5222050,9,-40,1013,490,70,1610,-76,-36,1002,-450,-61,-469
846,5228230,9,-40,1013,490,70,1330,-85,-24,973,-450,-61,-469
847,5234410,-7,-44,962,350,140,1330,-85,-24,973,-442,-52,-471
848,5240590,-7,-21,1006,630,140,910,-35,-10,1009,-457,-57,-462
849,5246770,-7,-21,1006,630,140,910,-97,-25,996,-457,-57,-462
850,5252950,1,-55,1007,350,70,420,-97,-25,996,-457,-46,-459
851,5259130,-11,-24,999,420,70,560,-76,-21,988,-457,-46,-459
852,5265310,-11,-24,999,420,70,560,-76,-21,988,-457,-61,-463
853,5271490,-11,-38,999,490,-70,980,-46,-14,992,-459,-60,-471
854,5277670,-11,-35,995,280,70,1750,-65,-27,1001,-459,-60,-471
855,5283850,-6,-35,995,280,70,1750,-65,-27,1001,-459,-55,-471
856,5290030,-5,-33,1006,560,-70,2380,-87,-23,973,-459,-55,-459
857,5296210,-5,-33,1006,420,-70,3360,-73,-8,1007,-451,-58,-459
858,5302390,-14,-39,997,420,-70,3360,-73,-8,1007,-454,-52,-472
859,5308570,-8,-43,965,560,0,4060,-59,-6,983,-454,-52,-472
860,5314750,-8,-43,965,560,0,3780,-59,-6,983,-447,-70,-463
861,5320930,-18,-43,915,490,0,3780,-67,-19,1010,-462,-58,-463
862,5327110,-5,-41,1004,490,0,2800,-71,-27,978,-462,-58,-463
863,5333289,-5,-41,1004,490,0,2800,-71,-27,978,-457,-60,-465
864,5339469,-6,-25,996,490,-70,1680,-69,-15,993,-457,-60,-465
865,5345649,-3,-21,991,420,70,980,-45,-20,976,-451,-58,-460
866,5351829,-3,-21,991,420,70,980,-45,-20,976,-457,-63,-462
867,5358009,0,-31,1010,420,70,210,-63,-24,999,-457,-63,-462
868,5364189,0,-30,988,350,210,140,-63,-24,999,-451,-67,-463
869,5370369,-3,-30,988,350,210,140,-51,-23,996,-456,-69,-451
870,5376549,-5,-28,974,420,0,700,-59,-21,992,-456,-69,-451
871,5382729,-5,-28,974,350,210,1330,-59,-21,992,-457,-67,-453
872,5388909,-2,-32,1012,350,210,1330,-81,-33,994,-457,-67,-453
873,5395089,-4,-14,1016,420,70,2030,-81,-33,1007,-462,-67,-457
874,5401269,-4,-14,1016,420,70,2590,-56,-41,1007,-454,-73,-453
875,5407449,23,-47,958,490,0,2590,-40,-33,966,-454,-73,-453
876,5413629,18,-16,979,420,210,2870,-40,-33,966,-453,-66,-462
877,5419809,18,-16,979,420,210,2870,-73,-63,998,-453,-66,-462
878,5425989,29,-34,1012,490,0,3220,-76,-52,983,-450,-70,-456
879,5432169,21,-41,1002,420,70,3500,-76,-52,983,-459,-69,-463
880,5438349,21,-41,1002,420,70,3500,-67,-44,1004,-459,-69,-463
881,5444529,15,-32,1003,560,0,3430,-67,-44,1004,-459,-63,-456
882,5450709,15,-32,1018,420,-70,3150,-71,-31,962,-465,-76,-447
883,5456889,12,-45,1018,420,-70,3150,-68,-43,1023,-465,-76,-447
884,5463069,11,-23,995,490,140,2730,-68,-43,1023,-453,-78,-460
885,5469248,11,-23,995,420,0,2030,-68,-33,963,-453,-78,-460
886,5475428,9,-37,1020,420,0,2030,-66,-35,997,-460,-72,-454
887,5481608,14,-34,1008,560,70,1610,-66,-35,997,-457,-76,-448
888,5487788,14,-34,1008,560,70,1610,-65,-59,998,-457,-76,-448
889,5493968,26,-29,1020,560,0,1540,-65,-59,998,-463,-75,-457
890,5500148,10,-29,991,280,140,1400,-65,-44,976,-463,-79,-451
891,5506328,10,-29,991,280,140,1400,-50,-40,995,-466,-79,-451
892,5512508,12,-23,967,630,0,1400,-50,-40,995,-447,-81,-459
893,5518688,3,-13,989,280,280,1960,-43,-29,985,-447,-81,-459
894,5524868,3,-13,989,280,280,1960,-73,-45,1014,-451,-75,-453
895,5531048,13,-30,1015,630,70,2240,-73,-45,1014,-463,-75,-457
896,5537228,13,-30,994,280,280,2100,-47,-31,965,-463,-75,-457
897,5543408,4,-16,994,280,280,2100,-47,-31,965,-457,-78,-442
898,5549588,8,-26,1006,630,0,1820,-61,-33,1012,-457,-78,-442
899,5555768,8,-26,1006,350,280,1540,-48,-24,976,-462,-76,-445
900,5561948,-2,-23,989,350,280,1540,-48,-24,976,-456,-75,-450
901,5568128,11,-18,1018,560,70,1610,-60,-37,986,-456,-75,-450
902,5574308,11,-18,1018,560,70,1610,-60,-37,986,-463,-90,-450
903,5580488,12,-40,1002,420,210,1190,-72,-39,986,-463,-84,-444
904,5586668,20,-37,1017,630,70,350,-74,-48,1011,-463,-84,-444
905,5592847,20,-37,1017,630,70,350,-74,-48,1011,-465,-84,-442
906,5599028,21,-33,997,420,280,-910,-60,-51,979,-465,-84,-442
907,5605208,19,-23,1017,630,210,-1820,-62,-39,989,-453,-79,-444
908,5611387,19,-23,1017,630,210,-1820,-62,-39,989,-468,-82,-445
909,5617567,-4,-48,996,280,350,-1960,-75,-27,995,-468,-82,-445
910,5623747,-4,-48,1019,770,70,-1540,-75,-27,995,-456,-85,-450
911,5629927,2,-16,1019,770,70,-1540,-61,-21,986,-456,-85,-447
912,5636107,-12,-41,1001,350,350,-1050,-56,-16,997,-463,-85,-447
913,5642287,-12,-41,1001,630,140,-420,-56,-16,997,-462,-75,-445
914,5648467,-5,-23,1012,630,140,-420,-55,-18,988,-462,-75,-445
915,5654647,-13,-21,1007,420,210,350,-58,-23,1003,-466,-87,-445
916,5660827,-13,-21,1007,420,210,350,-58,-23,1003,-462,-79,-445
917,5667007,-10,-25,1005,560,140,1470,-64,-14,990,-462,-79,-445
918,5673187,-4,-31,1015,280,280,2520,-64,-14,990,-457,-91,-442
919,5679367,-4,-31,1015,280,280,2520,-61,-26,986,-457,-91,-442
920,5685547,-5,-31,1005,420,140,2870,-64,-26,999,-468,-93,-444
921,5691727,0,-39,1009,490,140,3500,-64,-26,999,-469,-84,-447
922,5697907,0,-39,1009,490,140,3500,-71,-27,1006,-469,-84,-447
923,5704087,-6,-46,998,210,420,3990,-94,-16,970,-445,-79,-445
924,5710267,-6,-46,998,630,70,4200,-94,-16,970,-465,-91,-448
925,5716447,-3,-44,1018,630,70,4200,-71,-21,993,-465,-91,-448
926,5722627,-7,-40,1004,840,-280,4060,-71,-21,993,-453,-90,-448
927,5728807,-7,-40,1004,280,280,4410,-62,-15,988,-453,-90,-448
928,5734987,-18,-34,1006,280,280,4410,-71,-6,992,-460,-84,-448
929,5741166,-16,-33,1009,140,490,4900,-71,-6,992,-457,-88,-447
930,5747346,-16,-33,1009,140,490,4900,-63,-18,1000,-457,-88,-447
931,5753526,-12,-35,1008,210,490,5670,-63,-18,978,-459,-91,-447
932,5759706,-13,-31,1008,350,210,5740,-68,-6,978,-459,-84,-442
933,5765886,-13,-31,1008,350,210,5740,-64,-25,989,-462,-84,-442
934,5772066,0,-32,1012,490,140,5950,-64,-25,989,-465,-85,-439
935,5778246,-6,-47,1000,980,-350,6230,-77,-23,991,-465,-85,-439
936,5784426,-6,-47,1000,980,-350,6230,-63,-27,999,-453,-94,-430
937,5790606,2,-29,1011,1680,-1120,6090,-63,-27,999,-459,-99,-445
938,5796786,2,-29,1011,1400,-840,6090,-74,-21,983,-459,-99,-445
939,5802966,-6,-43,1005,1400,-840,6090,-74,-21,983,-453,-94,-444
940,5809146,0,-24,1013,1120,-560,5880,-52,-28,996,-453,-94,-444
941,5815326,0,-24,1013,630,0,5250,-73,-19,983,-453,-94,-438
942,5821506,-6,-42,1005,630,0,5250,-73,-19,983,-460,-91,-438
943,5827686,-10,-35,1013,700,0,4760,-68,-13,1003,-460,-91,-438
944,5833866,-10,-35,1013,700,0,4760,-73,6,983,-462,-88,-436
945,5840046,-25,-35,1004,910,-280,4270,-73,6,983,-459,-103,-435
946,5846226,-15,-31,1015,1260,-420,3850,-55,-11,995,-459,-103,-435
947,5852406,-15,-31,1015,1260,-420,3850,-55,-11,995,-462,-100,-447
948,5858586,-20,-33,1003,1260,-560,3640,-60,-13,996,-462,-100,-447
949,5864766,-8,-24,1011,1330,-560,3920,-57,-23,986,-457,-106,-439
950,5870946,-8,-24,1011,1330,-560,3920,-57,-23,986,-463,-88,-436
951,5877126,0,-28,998,1050,-490,4060,-66,-33,991,-463,-88,-436
952,5883305,0,-28,998,840,0,3640,-60,-21,982,-459,-100,-442
953,5889486,9,-27,995,840,0,3640,-60,-21,982,-459,-100,-438
954,5895665,-15,-32,992,420,280,3150,-57,-10,988,-463,-106,-438
955,5901845,-15,-32,992,350,420,2660,-57,-10,988,-456,-106,-433
956,5908025,-10,-29,1021,350,420,2660,-76,-17,997,-456,-106,-433
957,5914205,-15,-37,999,140,630,2100,-59,-15,991,-457,-94,-438
958,5920385,-15,-37,999,140,630,2100,-59,-15,991,-465,-102,-433
959,5926565,-1,-27,1020,140,840,1260,-62,-15,987,-465,-102,-433
960,5932745,-13,-27,1002,-280,1050,140,-62,-15,995,-469,-99,-432
961,5938925,-13,-27,1002,-280,1050,140,-57,-11,995,-469,-99,-432
962,5945105,-14,-29,1012,-420,1400,-700,-57,-17,976,-454,-100,-430
963,5951285,-15,-13,1005,-420,1330,-560,-57,-17,976,-463,-102,-427
964,5957465,-15,-13,1005,-420,1330,-560,-44,-13,986,-463,-102,-427
965,5963645,-4,-26,1010,70,910,-560,-61,-22,991,-460,-105,-427
966,5969825,-4,-26,1010,630,280,-560,-61,-22,991,-462,-102,-432
967,5976005,-9,-25,1009,630,280,-560,-67,-19,980,-462,-102,-432
968,5982185,-15,-23,1018,1050,-280,70,-67,-19,980,-453,-102,-438
969,5988365,-15,-23,1018,1050,-840,630,-50,-7,1012,-453,-102,-438
970,5994545,-29,-26,999,1680,-840,630,-50,-9,967,-459,-99,-429
971,6000725,-10,-9,1025,1680,-1120,1330,-50,-9,967,-454,-109,-427
972,6006905,-10,-9,1025,1680,-1120,1330,-49,-25,1013,-454,-109,-427
973,6013084,-6,-30,983,70,560,2100,-70,-22,992,-451,-112,-427
974,6019264,1,-37,1022,-980,1820,2870,-70,-22,992,-451,-112,-427
975,6025444,1,-37,1022,-980,1820,2870,-78,-33,969,-447,-109,-439
976,6031624,12,-41,1008,-630,1470,2800,-78,-33,969,-457,-103,-417
977,6037804,12,-44,1005,70,560,1960,-74,-45,1009,-457,-103,-417
978,6043984,12,-44,1005,70,560,1960,-62,-24,989,-456,-115,-432
979,6050164,1,-30,1011,420,140,1330,-62,-24,989,-463,-106,-432
980,6056344,1,-30,1011,140,490,630,-74,-14,977,-463,-106,-432
981,6062524,-10,-37,1000,140,490,630,-68,-23,1010,-457,-108,-426
982,6068704,-7,-37,1019,-70,840,140,-68,-23,1010,-457,-108,-426
983,6074884,-7,-37,1019,-70,980,140,-80,-12,980,-453,-103,-432
984,6081064,-12,-44,1003,-70,980,140,-80,-12,980,-451,-115,-426
985,6087244,0,-30,1016,-70,700,770,-63,-25,1004,-451,-115,-426
986,6093424,0,-30,1016,-70,700,770,-66,-23,977,-454,-114,-426
987,6099604,-2,-35,999,-280,910,1540,-66,-23,977,-456,-115,-427
988,6105784,7,-32,1015,-420,1120,2660,-64,-40,999,-456,-115,-427
989,6111964,7,-32,1015,-420,1120,2660,-64,-40,987,-453,-108,-424
990,6118144,10,-30,1012,-490,1190,3920,-67,-41,987,-453,-108,-424
991,6124324,23,-20,1005,560,-70,5110,-52,-62,1016,-451,-120,-438
992,6130504,23,-20,1005,560,-70,5110,-52,-62,1016,-460,-111,-432
993,6136684,14,-36,999,0,140,6720,-71,-36,969,-460,-111,-432
994,6142864,14,-36,999,770,-280,7420,-71,-47,1006,-454,-103,-424
995,6149044,17,-33,1025,770,-280,7420,-71,-47,1006,-454,-103,-424
996,6155224,11,-53,999,70,210,8120,-94,-28,965,-460,-115,-420
997,6161403,11,-53,999,70,-280,7840,-94,-28,965,-444,-106,-418
998,6167583,21,-60,1005,840,-280,7840,-88,-46,1013,-444,-106,-418
999,6173763,-24,-43,1003,0,210,8610,-69,-10,997,-450,-109,-420
1000,6179943,-24,-43,1003,0,210,8610,-69,-10,997,-447,-106,-424
1001,6186123,15,-30,1023,490,0,9170,-62,-48,985,-447,-106,-424
1002,6192303,34,-31,1001,350,0,8750,-68,-62,989,-439,-120,-423
1003,6198483,34,-31,1001,350,0,8750,-68,-62,989,-439,-120,-423
1004,6204663,26,-27,1001,350,0,7770,-52,-44,999,-459,-109,-418
1005,6210843,26,-29,1013,420,70,6370,-52,-44,999,-447,-109,-418
1006,6217023,9,-29,1013,420,70,6370,-55,-23,996,-447,-109,-418
1007,6223203,2,-22,1022,420,0,4970,-61,-29,1004,-448,-123,-427
1008,6229383,2,-22,1022,210,140,4200,-61,-29,1004,-448,-124,-423
1009,6235563,-13,-36,989,210,140,4200,-69,-9,967,-459,-124,-423
1010,6241743,-7,-31,1016,560,0,3710,-66,-25,1006,-445,-115,-418
1011,6247923,-7,-31,1016,560,0,3430,-66,-25,1006,-445,-115,-418
1012,6254103,-5,-31,1007,490,70,3430,-74,-19,982,-456,-115,-424
1013,6260283,1,-32,1017,420,140,3500,-74,-19,982,-453,-111,-423
1014,6266463,1,-32,1017,420,140,3500,-57,-32,1005,-453,-111,-423
1015,6272643,3,-33,991,490,70,3430,-65,-29,982,-453,-109,-414
1016,6278823,8,-24,1020,420,140,3430,-65,-29,982,-453,-109,-414
1017,6285003,8,-24,1020,420,140,3430,-61,-33,999,-442,-106,-415
1018,6291183,2,-35,1011,280,280,3150,-61,-20,973,-451,-109,-424
1019,6297362,2,-31,1004,560,0,2800,-67,-20,973,-451,-109,-424
1020,6303542,2,-31,1004,560,0,2800,-62,-33,1015,-442,-123,-417
1021,6309722,1,-37,1006,490,70,1890,-62,-33,1015,-456,-120,-414
1022,6315902,1,-37,1006,490,210,1050,-74,-27,980,-456,-120,-414
1023,6322082,2,-37,1009,490,210,1050,-71,-22,990,-457,-114,-423
